"unique_id","pokemon_id","name","is_legendary","is_mythical","evolves_from_species","evolution_chain_url","generation"
850,850,"sizzlipede",False,False,"","https://pokeapi.co/api/v2/evolution-chain/447/","generation-viii"
851,851,"centiskorch",False,False,"sizzlipede","https://pokeapi.co/api/v2/evolution-chain/447/","generation-viii"
852,852,"clobbopus",False,False,"","https://pokeapi.co/api/v2/evolution-chain/448/","generation-viii"
853,853,"grapploct",False,False,"clobbopus","https://pokeapi.co/api/v2/evolution-chain/448/","generation-viii"
854,854,"sinistea",False,False,"","https://pokeapi.co/api/v2/evolution-chain/449/","generation-viii"
855,855,"polteageist",False,False,"sinistea","https://pokeapi.co/api/v2/evolution-chain/449/","generation-viii"
856,856,"hatenna",False,False,"","https://pokeapi.co/api/v2/evolution-chain/450/","generation-viii"
857,857,"hattrem",False,False,"hatenna","https://pokeapi.co/api/v2/evolution-chain/450/","generation-viii"
858,858,"hatterene",False,False,"hattrem","https://pokeapi.co/api/v2/evolution-chain/450/","generation-viii"
859,859,"impidimp",False,False,"","https://pokeapi.co/api/v2/evolution-chain/451/","generation-viii"
860,860,"morgrem",False,False,"impidimp","https://pokeapi.co/api/v2/evolution-chain/451/","generation-viii"
861,861,"grimmsnarl",False,False,"morgrem","https://pokeapi.co/api/v2/evolution-chain/451/","generation-viii"
862,862,"obstagoon",False,False,"linoone","https://pokeapi.co/api/v2/evolution-chain/134/","generation-viii"
863,863,"perrserker",False,False,"meowth","https://pokeapi.co/api/v2/evolution-chain/22/","generation-viii"
864,864,"cursola",False,False,"corsola","https://pokeapi.co/api/v2/evolution-chain/113/","generation-viii"
865,865,"sirfetchd",False,False,"farfetchd","https://pokeapi.co/api/v2/evolution-chain/35/","generation-viii"
866,866,"mr-rime",False,False,"mr-mime","https://pokeapi.co/api/v2/evolution-chain/57/","generation-viii"
867,867,"runerigus",False,False,"yamask","https://pokeapi.co/api/v2/evolution-chain/287/","generation-viii"
868,868,"milcery",False,False,"","https://pokeapi.co/api/v2/evolution-chain/452/","generation-viii"
869,869,"alcremie",False,False,"milcery","https://pokeapi.co/api/v2/evolution-chain/452/","generation-viii"
870,870,"falinks",False,False,"","https://pokeapi.co/api/v2/evolution-chain/453/","generation-viii"
871,871,"pincurchin",False,False,"","https://pokeapi.co/api/v2/evolution-chain/454/","generation-viii"
872,872,"snom",False,False,"","https://pokeapi.co/api/v2/evolution-chain/455/","generation-viii"
873,873,"frosmoth",False,False,"snom","https://pokeapi.co/api/v2/evolution-chain/455/","generation-viii"
874,874,"stonjourner",False,False,"","https://pokeapi.co/api/v2/evolution-chain/456/","generation-viii"
875,875,"eiscue",False,False,"","https://pokeapi.co/api/v2/evolution-chain/457/","generation-viii"
876,876,"indeedee",False,False,"","https://pokeapi.co/api/v2/evolution-chain/458/","generation-viii"
877,877,"morpeko",False,False,"","https://pokeapi.co/api/v2/evolution-chain/459/","generation-viii"
878,878,"cufant",False,False,"","https://pokeapi.co/api/v2/evolution-chain/460/","generation-viii"
879,879,"copperajah",False,False,"cufant","https://pokeapi.co/api/v2/evolution-chain/460/","generation-viii"
880,880,"dracozolt",False,False,"","https://pokeapi.co/api/v2/evolution-chain/461/","generation-viii"
881,881,"arctozolt",False,False,"","https://pokeapi.co/api/v2/evolution-chain/462/","generation-viii"
882,882,"dracovish",False,False,"","https://pokeapi.co/api/v2/evolution-chain/463/","generation-viii"
883,883,"arctovish",False,False,"","https://pokeapi.co/api/v2/evolution-chain/464/","generation-viii"
884,884,"duraludon",False,False,"","https://pokeapi.co/api/v2/evolution-chain/465/","generation-viii"
885,885,"dreepy",False,False,"","https://pokeapi.co/api/v2/evolution-chain/466/","generation-viii"
886,886,"drakloak",False,False,"dreepy","https://pokeapi.co/api/v2/evolution-chain/466/","generation-viii"
887,887,"dragapult",False,False,"drakloak","https://pokeapi.co/api/v2/evolution-chain/466/","generation-viii"
888,888,"zacian",True,False,"","https://pokeapi.co/api/v2/evolution-chain/467/","generation-viii"
889,889,"zamazenta",True,False,"","https://pokeapi.co/api/v2/evolution-chain/468/","generation-viii"
890,890,"eternatus",True,False,"","https://pokeapi.co/api/v2/evolution-chain/469/","generation-viii"
891,891,"kubfu",True,False,"","https://pokeapi.co/api/v2/evolution-chain/470/","generation-viii"
892,892,"urshifu",True,False,"kubfu","https://pokeapi.co/api/v2/evolution-chain/470/","generation-viii"
893,893,"zarude",False,True,"","https://pokeapi.co/api/v2/evolution-chain/471/","generation-viii"
894,894,"regieleki",True,False,"","https://pokeapi.co/api/v2/evolution-chain/472/","generation-viii"
895,895,"regidrago",True,False,"","https://pokeapi.co/api/v2/evolution-chain/473/","generation-viii"
896,896,"glastrier",True,False,"","https://pokeapi.co/api/v2/evolution-chain/474/","generation-viii"
897,897,"spectrier",True,False,"","https://pokeapi.co/api/v2/evolution-chain/475/","generation-viii"
898,898,"calyrex",True,False,"","https://pokeapi.co/api/v2/evolution-chain/476/","generation-viii"
899,899,"wyrdeer",False,False,"stantler","https://pokeapi.co/api/v2/evolution-chain/120/","generation-viii"
900,900,"kleavor",False,False,"scyther","https://pokeapi.co/api/v2/evolution-chain/58/","generation-viii"
901,901,"ursaluna",False,False,"ursaring","https://pokeapi.co/api/v2/evolution-chain/110/","generation-viii"
902,902,"basculegion",False,False,"basculin","https://pokeapi.co/api/v2/evolution-chain/280/","generation-viii"
903,903,"sneasler",False,False,"sneasel","https://pokeapi.co/api/v2/evolution-chain/109/","generation-viii"
904,904,"overqwil",False,False,"qwilfish","https://pokeapi.co/api/v2/evolution-chain/106/","generation-viii"
905,905,"enamorus",True,False,"","https://pokeapi.co/api/v2/evolution-chain/477/","generation-viii"
906,906,"sprigatito",False,False,"","https://pokeapi.co/api/v2/evolution-chain/478/","generation-ix"
907,907,"floragato",False,False,"sprigatito","https://pokeapi.co/api/v2/evolution-chain/478/","generation-ix"
908,908,"meowscarada",False,False,"floragato","https://pokeapi.co/api/v2/evolution-chain/478/","generation-ix"
909,909,"fuecoco",False,False,"","https://pokeapi.co/api/v2/evolution-chain/479/","generation-ix"
910,910,"crocalor",False,False,"fuecoco","https://pokeapi.co/api/v2/evolution-chain/479/","generation-ix"
911,911,"skeledirge",False,False,"crocalor","https://pokeapi.co/api/v2/evolution-chain/479/","generation-ix"
912,912,"quaxly",False,False,"","https://pokeapi.co/api/v2/evolution-chain/480/","generation-ix"
913,913,"quaxwell",False,False,"quaxly","https://pokeapi.co/api/v2/evolution-chain/480/","generation-ix"
914,914,"quaquaval",False,False,"quaxwell","https://pokeapi.co/api/v2/evolution-chain/480/","generation-ix"
915,915,"lechonk",False,False,"","https://pokeapi.co/api/v2/evolution-chain/481/","generation-ix"
916,916,"oinkologne",False,False,"lechonk","https://pokeapi.co/api/v2/evolution-chain/481/","generation-ix"
917,917,"tarountula",False,False,"","https://pokeapi.co/api/v2/evolution-chain/482/","generation-ix"
918,918,"spidops",False,False,"tarountula","https://pokeapi.co/api/v2/evolution-chain/482/","generation-ix"
919,919,"nymble",False,False,"","https://pokeapi.co/api/v2/evolution-chain/483/","generation-ix"
920,920,"lokix",False,False,"nymble","https://pokeapi.co/api/v2/evolution-chain/483/","generation-ix"
921,921,"pawmi",False,False,"","https://pokeapi.co/api/v2/evolution-chain/484/","generation-ix"
922,922,"pawmo",False,False,"pawmi","https://pokeapi.co/api/v2/evolution-chain/484/","generation-ix"
923,923,"pawmot",False,False,"pawmo","https://pokeapi.co/api/v2/evolution-chain/484/","generation-ix"
924,924,"tandemaus",False,False,"","https://pokeapi.co/api/v2/evolution-chain/485/","generation-ix"
925,925,"maushold",False,False,"tandemaus","https://pokeapi.co/api/v2/evolution-chain/485/","generation-ix"
926,926,"fidough",False,False,"","https://pokeapi.co/api/v2/evolution-chain/486/","generation-ix"
927,927,"dachsbun",False,False,"fidough","https://pokeapi.co/api/v2/evolution-chain/486/","generation-ix"
928,928,"smoliv",False,False,"","https://pokeapi.co/api/v2/evolution-chain/487/","generation-ix"
929,929,"dolliv",False,False,"smoliv","https://pokeapi.co/api/v2/evolution-chain/487/","generation-ix"
930,930,"arboliva",False,False,"dolliv","https://pokeapi.co/api/v2/evolution-chain/487/","generation-ix"
931,931,"squawkabilly",False,False,"","https://pokeapi.co/api/v2/evolution-chain/488/","generation-ix"
932,932,"nacli",False,False,"","https://pokeapi.co/api/v2/evolution-chain/489/","generation-ix"
933,933,"naclstack",False,False,"nacli","https://pokeapi.co/api/v2/evolution-chain/489/","generation-ix"
934,934,"garganacl",False,False,"naclstack","https://pokeapi.co/api/v2/evolution-chain/489/","generation-ix"
935,935,"charcadet",False,False,"","https://pokeapi.co/api/v2/evolution-chain/490/","generation-ix"
936,936,"armarouge",False,False,"charcadet","https://pokeapi.co/api/v2/evolution-chain/490/","generation-ix"
937,937,"ceruledge",False,False,"charcadet","https://pokeapi.co/api/v2/evolution-chain/490/","generation-ix"
938,938,"tadbulb",False,False,"","https://pokeapi.co/api/v2/evolution-chain/491/","generation-ix"
939,939,"bellibolt",False,False,"tadbulb","https://pokeapi.co/api/v2/evolution-chain/491/","generation-ix"
940,940,"wattrel",False,False,"","https://pokeapi.co/api/v2/evolution-chain/492/","generation-ix"
941,941,"kilowattrel",False,False,"wattrel","https://pokeapi.co/api/v2/evolution-chain/492/","generation-ix"
942,942,"maschiff",False,False,"","https://pokeapi.co/api/v2/evolution-chain/493/","generation-ix"
943,943,"mabosstiff",False,False,"maschiff","https://pokeapi.co/api/v2/evolution-chain/493/","generation-ix"
944,944,"shroodle",False,False,"","https://pokeapi.co/api/v2/evolution-chain/494/","generation-ix"
945,945,"grafaiai",False,False,"shroodle","https://pokeapi.co/api/v2/evolution-chain/494/","generation-ix"
946,946,"bramblin",False,False,"","https://pokeapi.co/api/v2/evolution-chain/495/","generation-ix"
947,947,"brambleghast",False,False,"bramblin","https://pokeapi.co/api/v2/evolution-chain/495/","generation-ix"
948,948,"toedscool",False,False,"","https://pokeapi.co/api/v2/evolution-chain/496/","generation-ix"
949,949,"toedscruel",False,False,"toedscool","https://pokeapi.co/api/v2/evolution-chain/496/","generation-ix"
950,950,"klawf",False,False,"","https://pokeapi.co/api/v2/evolution-chain/497/","generation-ix"
951,951,"capsakid",False,False,"","https://pokeapi.co/api/v2/evolution-chain/498/","generation-ix"
952,952,"scovillain",False,False,"capsakid","https://pokeapi.co/api/v2/evolution-chain/498/","generation-ix"
953,953,"rellor",False,False,"","https://pokeapi.co/api/v2/evolution-chain/499/","generation-ix"
954,954,"rabsca",False,False,"rellor","https://pokeapi.co/api/v2/evolution-chain/499/","generation-ix"
955,955,"flittle",False,False,"","https://pokeapi.co/api/v2/evolution-chain/500/","generation-ix"
956,956,"espathra",False,False,"flittle","https://pokeapi.co/api/v2/evolution-chain/500/","generation-ix"
957,957,"tinkatink",False,False,"","https://pokeapi.co/api/v2/evolution-chain/501/","generation-ix"
958,958,"tinkatuff",False,False,"tinkatink","https://pokeapi.co/api/v2/evolution-chain/501/","generation-ix"
959,959,"tinkaton",False,False,"tinkatuff","https://pokeapi.co/api/v2/evolution-chain/501/","generation-ix"
960,960,"wiglett",False,False,"","https://pokeapi.co/api/v2/evolution-chain/502/","generation-ix"
961,961,"wugtrio",False,False,"wiglett","https://pokeapi.co/api/v2/evolution-chain/502/","generation-ix"
962,962,"bombirdier",False,False,"","https://pokeapi.co/api/v2/evolution-chain/503/","generation-ix"
963,963,"finizen",False,False,"","https://pokeapi.co/api/v2/evolution-chain/504/","generation-ix"
964,964,"palafin",False,False,"finizen","https://pokeapi.co/api/v2/evolution-chain/504/","generation-ix"
965,965,"varoom",False,False,"","https://pokeapi.co/api/v2/evolution-chain/505/","generation-ix"
966,966,"revavroom",False,False,"varoom","https://pokeapi.co/api/v2/evolution-chain/505/","generation-ix"
967,967,"cyclizar",False,False,"","https://pokeapi.co/api/v2/evolution-chain/506/","generation-ix"
968,968,"orthworm",False,False,"","https://pokeapi.co/api/v2/evolution-chain/507/","generation-ix"
969,969,"glimmet",False,False,"","https://pokeapi.co/api/v2/evolution-chain/508/","generation-ix"
970,970,"glimmora",False,False,"glimmet","https://pokeapi.co/api/v2/evolution-chain/508/","generation-ix"
971,971,"greavard",False,False,"","https://pokeapi.co/api/v2/evolution-chain/509/","generation-ix"
972,972,"houndstone",False,False,"greavard","https://pokeapi.co/api/v2/evolution-chain/509/","generation-ix"
973,973,"flamigo",False,False,"","https://pokeapi.co/api/v2/evolution-chain/510/","generation-ix"
974,974,"cetoddle",False,False,"","https://pokeapi.co/api/v2/evolution-chain/511/","generation-ix"
975,975,"cetitan",False,False,"cetoddle","https://pokeapi.co/api/v2/evolution-chain/511/","generation-ix"
976,976,"veluza",False,False,"","https://pokeapi.co/api/v2/evolution-chain/512/","generation-ix"
977,977,"dondozo",False,False,"","https://pokeapi.co/api/v2/evolution-chain/513/","generation-ix"
978,978,"tatsugiri",False,False,"","https://pokeapi.co/api/v2/evolution-chain/514/","generation-ix"
979,979,"annihilape",False,False,"primeape","https://pokeapi.co/api/v2/evolution-chain/24/","generation-ix"
980,980,"clodsire",False,False,"wooper","https://pokeapi.co/api/v2/evolution-chain/96/","generation-ix"
981,981,"farigiraf",False,False,"girafarig","https://pokeapi.co/api/v2/evolution-chain/101/","generation-ix"
982,982,"dudunsparce",False,False,"dunsparce","https://pokeapi.co/api/v2/evolution-chain/103/","generation-ix"
983,983,"kingambit",False,False,"bisharp","https://pokeapi.co/api/v2/evolution-chain/317/","generation-ix"
984,984,"great-tusk",False,False,"","https://pokeapi.co/api/v2/evolution-chain/515/","generation-ix"
985,985,"scream-tail",False,False,"","https://pokeapi.co/api/v2/evolution-chain/516/","generation-ix"
986,986,"brute-bonnet",False,False,"","https://pokeapi.co/api/v2/evolution-chain/517/","generation-ix"
987,987,"flutter-mane",False,False,"","https://pokeapi.co/api/v2/evolution-chain/518/","generation-ix"
988,988,"slither-wing",False,False,"","https://pokeapi.co/api/v2/evolution-chain/519/","generation-ix"
989,989,"sandy-shocks",False,False,"","https://pokeapi.co/api/v2/evolution-chain/520/","generation-ix"
990,990,"iron-treads",False,False,"","https://pokeapi.co/api/v2/evolution-chain/521/","generation-ix"
991,991,"iron-bundle",False,False,"","https://pokeapi.co/api/v2/evolution-chain/522/","generation-ix"
992,992,"iron-hands",False,False,"","https://pokeapi.co/api/v2/evolution-chain/523/","generation-ix"
993,993,"iron-jugulis",False,False,"","https://pokeapi.co/api/v2/evolution-chain/524/","generation-ix"
994,994,"iron-moth",False,False,"","https://pokeapi.co/api/v2/evolution-chain/525/","generation-ix"
995,995,"iron-thorns",False,False,"","https://pokeapi.co/api/v2/evolution-chain/526/","generation-ix"
996,996,"frigibax",False,False,"","https://pokeapi.co/api/v2/evolution-chain/527/","generation-ix"
997,997,"arctibax",False,False,"frigibax","https://pokeapi.co/api/v2/evolution-chain/527/","generation-ix"
998,998,"baxcalibur",False,False,"arctibax","https://pokeapi.co/api/v2/evolution-chain/527/","generation-ix"
999,999,"gimmighoul",False,False,"","https://pokeapi.co/api/v2/evolution-chain/528/","generation-ix"
1000,1000,"gholdengo",False,False,"gimmighoul","https://pokeapi.co/api/v2/evolution-chain/528/","generation-ix"
1001,1001,"wo-chien",True,False,"","https://pokeapi.co/api/v2/evolution-chain/529/","generation-ix"
1002,1002,"chien-pao",True,False,"","https://pokeapi.co/api/v2/evolution-chain/530/","generation-ix"
1003,1003,"ting-lu",True,False,"","https://pokeapi.co/api/v2/evolution-chain/531/","generation-ix"
1004,1004,"chi-yu",True,False,"","https://pokeapi.co/api/v2/evolution-chain/532/","generation-ix"
1005,1005,"roaring-moon",False,False,"","https://pokeapi.co/api/v2/evolution-chain/533/","generation-ix"
1006,1006,"iron-valiant",False,False,"","https://pokeapi.co/api/v2/evolution-chain/534/","generation-ix"
1007,1007,"koraidon",True,False,"","https://pokeapi.co/api/v2/evolution-chain/535/","generation-ix"
1008,1008,"miraidon",True,False,"","https://pokeapi.co/api/v2/evolution-chain/536/","generation-ix"
1009,1009,"walking-wake",False,False,"","https://pokeapi.co/api/v2/evolution-chain/537/","generation-ix"
1010,1010,"iron-leaves",False,False,"","https://pokeapi.co/api/v2/evolution-chain/538/","generation-ix"
1011,1011,"dipplin",False,False,"applin","https://pokeapi.co/api/v2/evolution-chain/442/","generation-ix"
1012,1012,"poltchageist",False,False,"","https://pokeapi.co/api/v2/evolution-chain/539/","generation-ix"
1013,1013,"sinistcha",False,False,"poltchageist","https://pokeapi.co/api/v2/evolution-chain/539/","generation-ix"
1014,1014,"okidogi",True,False,"","https://pokeapi.co/api/v2/evolution-chain/540/","generation-ix"
1015,1015,"munkidori",True,False,"","https://pokeapi.co/api/v2/evolution-chain/541/","generation-ix"
1016,1016,"fezandipiti",True,False,"","https://pokeapi.co/api/v2/evolution-chain/542/","generation-ix"
1017,1017,"ogerpon",True,False,"","https://pokeapi.co/api/v2/evolution-chain/543/","generation-ix"
1018,1018,"archaludon",False,False,"duraludon","https://pokeapi.co/api/v2/evolution-chain/465/","generation-ix"
1019,1019,"hydrapple",False,False,"dipplin","https://pokeapi.co/api/v2/evolution-chain/442/","generation-ix"
1020,1020,"gouging-fire",False,False,"","https://pokeapi.co/api/v2/evolution-chain/544/","generation-ix"
1021,1021,"raging-bolt",False,False,"","https://pokeapi.co/api/v2/evolution-chain/545/","generation-ix"
1022,1022,"iron-boulder",False,False,"","https://pokeapi.co/api/v2/evolution-chain/547/","generation-ix"
1023,1023,"iron-crown",False,False,"","https://pokeapi.co/api/v2/evolution-chain/546/","generation-ix"
1024,1024,"terapagos",True,False,"","https://pokeapi.co/api/v2/evolution-chain/548/","generation-ix"
1025,1025,"pecharunt",False,True,"","https://pokeapi.co/api/v2/evolution-chain/549/","generation-ix"
1026,1,"bulbasaur",False,False,"","https://pokeapi.co/api/v2/evolution-chain/1/","generation-i"
1027,2,"ivysaur",False,False,"bulbasaur","https://pokeapi.co/api/v2/evolution-chain/1/","generation-i"
1028,3,"venusaur",False,False,"ivysaur","https://pokeapi.co/api/v2/evolution-chain/1/","generation-i"
1029,6,"charizard",False,False,"charmeleon","https://pokeapi.co/api/v2/evolution-chain/2/","generation-i"
1030,12,"butterfree",False,False,"metapod","https://pokeapi.co/api/v2/evolution-chain/4/","generation-i"
1031,13,"weedle",False,False,"","https://pokeapi.co/api/v2/evolution-chain/5/","generation-i"
1032,14,"kakuna",False,False,"weedle","https://pokeapi.co/api/v2/evolution-chain/5/","generation-i"
1033,15,"beedrill",False,False,"kakuna","https://pokeapi.co/api/v2/evolution-chain/5/","generation-i"
1034,16,"pidgey",False,False,"","https://pokeapi.co/api/v2/evolution-chain/6/","generation-i"
1035,17,"pidgeotto",False,False,"pidgey","https://pokeapi.co/api/v2/evolution-chain/6/","generation-i"
1036,18,"pidgeot",False,False,"pidgeotto","https://pokeapi.co/api/v2/evolution-chain/6/","generation-i"
1037,21,"spearow",False,False,"","https://pokeapi.co/api/v2/evolution-chain/8/","generation-i"
1038,22,"fearow",False,False,"spearow","https://pokeapi.co/api/v2/evolution-chain/8/","generation-i"
1039,31,"nidoqueen",False,False,"nidorina","https://pokeapi.co/api/v2/evolution-chain/12/","generation-i"
1040,34,"nidoking",False,False,"nidorino","https://pokeapi.co/api/v2/evolution-chain/13/","generation-i"
1041,39,"jigglypuff",False,False,"igglybuff","https://pokeapi.co/api/v2/evolution-chain/16/","generation-i"
1042,40,"wigglytuff",False,False,"jigglypuff","https://pokeapi.co/api/v2/evolution-chain/16/","generation-i"
1043,41,"zubat",False,False,"","https://pokeapi.co/api/v2/evolution-chain/17/","generation-i"
1044,42,"golbat",False,False,"zubat","https://pokeapi.co/api/v2/evolution-chain/17/","generation-i"
1045,43,"oddish",False,False,"","https://pokeapi.co/api/v2/evolution-chain/18/","generation-i"
1046,44,"gloom",False,False,"oddish","https://pokeapi.co/api/v2/evolution-chain/18/","generation-i"
1047,45,"vileplume",False,False,"gloom","https://pokeapi.co/api/v2/evolution-chain/18/","generation-i"
1048,46,"paras",False,False,"","https://pokeapi.co/api/v2/evolution-chain/19/","generation-i"
1049,47,"parasect",False,False,"paras","https://pokeapi.co/api/v2/evolution-chain/19/","generation-i"
1050,48,"venonat",False,False,"","https://pokeapi.co/api/v2/evolution-chain/20/","generation-i"
1051,49,"venomoth",False,False,"venonat","https://pokeapi.co/api/v2/evolution-chain/20/","generation-i"
1052,62,"poliwrath",False,False,"poliwhirl","https://pokeapi.co/api/v2/evolution-chain/26/","generation-i"
1053,69,"bellsprout",False,False,"","https://pokeapi.co/api/v2/evolution-chain/29/","generation-i"
1054,70,"weepinbell",False,False,"bellsprout","https://pokeapi.co/api/v2/evolution-chain/29/","generation-i"
1055,71,"victreebel",False,False,"weepinbell","https://pokeapi.co/api/v2/evolution-chain/29/","generation-i"
1056,72,"tentacool",False,False,"","https://pokeapi.co/api/v2/evolution-chain/30/","generation-i"
1057,73,"tentacruel",False,False,"tentacool","https://pokeapi.co/api/v2/evolution-chain/30/","generation-i"
1058,74,"geodude",False,False,"","https://pokeapi.co/api/v2/evolution-chain/31/","generation-i"
1059,75,"graveler",False,False,"geodude","https://pokeapi.co/api/v2/evolution-chain/31/","generation-i"
1060,76,"golem",False,False,"graveler","https://pokeapi.co/api/v2/evolution-chain/31/","generation-i"
1061,79,"slowpoke",False,False,"","https://pokeapi.co/api/v2/evolution-chain/33/","generation-i"
1062,80,"slowbro",False,False,"slowpoke","https://pokeapi.co/api/v2/evolution-chain/33/","generation-i"
1063,81,"magnemite",False,False,"","https://pokeapi.co/api/v2/evolution-chain/34/","generation-i"
1064,82,"magneton",False,False,"magnemite","https://pokeapi.co/api/v2/evolution-chain/34/","generation-i"
1065,83,"farfetchd",False,False,"","https://pokeapi.co/api/v2/evolution-chain/35/","generation-i"
1066,84,"doduo",False,False,"","https://pokeapi.co/api/v2/evolution-chain/36/","generation-i"
1067,85,"dodrio",False,False,"doduo","https://pokeapi.co/api/v2/evolution-chain/36/","generation-i"
1068,87,"dewgong",False,False,"seel","https://pokeapi.co/api/v2/evolution-chain/37/","generation-i"
1069,91,"cloyster",False,False,"shellder","https://pokeapi.co/api/v2/evolution-chain/39/","generation-i"
1070,92,"gastly",False,False,"","https://pokeapi.co/api/v2/evolution-chain/40/","generation-i"
1071,93,"haunter",False,False,"gastly","https://pokeapi.co/api/v2/evolution-chain/40/","generation-i"
1072,94,"gengar",False,False,"haunter","https://pokeapi.co/api/v2/evolution-chain/40/","generation-i"
1073,95,"onix",False,False,"","https://pokeapi.co/api/v2/evolution-chain/41/","generation-i"
1074,102,"exeggcute",False,False,"","https://pokeapi.co/api/v2/evolution-chain/45/","generation-i"
1075,103,"exeggutor",False,False,"exeggcute","https://pokeapi.co/api/v2/evolution-chain/45/","generation-i"
1076,111,"rhyhorn",False,False,"","https://pokeapi.co/api/v2/evolution-chain/50/","generation-i"
1077,112,"rhydon",False,False,"rhyhorn","https://pokeapi.co/api/v2/evolution-chain/50/","generation-i"
1078,121,"starmie",False,False,"staryu","https://pokeapi.co/api/v2/evolution-chain/56/","generation-i"
1079,122,"mr-mime",False,False,"mime-jr","https://pokeapi.co/api/v2/evolution-chain/57/","generation-i"
1080,123,"scyther",False,False,"","https://pokeapi.co/api/v2/evolution-chain/58/","generation-i"
1081,124,"jynx",False,False,"smoochum","https://pokeapi.co/api/v2/evolution-chain/59/","generation-i"
1082,130,"gyarados",False,False,"magikarp","https://pokeapi.co/api/v2/evolution-chain/64/","generation-i"
1083,131,"lapras",False,False,"","https://pokeapi.co/api/v2/evolution-chain/65/","generation-i"
1084,138,"omanyte",False,False,"","https://pokeapi.co/api/v2/evolution-chain/69/","generation-i"
1085,139,"omastar",False,False,"omanyte","https://pokeapi.co/api/v2/evolution-chain/69/","generation-i"
1086,140,"kabuto",False,False,"","https://pokeapi.co/api/v2/evolution-chain/70/","generation-i"
1087,141,"kabutops",False,False,"kabuto","https://pokeapi.co/api/v2/evolution-chain/70/","generation-i"
1088,142,"aerodactyl",False,False,"","https://pokeapi.co/api/v2/evolution-chain/71/","generation-i"
1089,144,"articuno",True,False,"","https://pokeapi.co/api/v2/evolution-chain/73/","generation-i"
1090,145,"zapdos",True,False,"","https://pokeapi.co/api/v2/evolution-chain/74/","generation-i"
1091,146,"moltres",True,False,"","https://pokeapi.co/api/v2/evolution-chain/75/","generation-i"
1092,149,"dragonite",False,False,"dragonair","https://pokeapi.co/api/v2/evolution-chain/76/","generation-i"
1093,163,"hoothoot",False,False,"","https://pokeapi.co/api/v2/evolution-chain/83/","generation-ii"
1094,164,"noctowl",False,False,"hoothoot","https://pokeapi.co/api/v2/evolution-chain/83/","generation-ii"
1095,165,"ledyba",False,False,"","https://pokeapi.co/api/v2/evolution-chain/84/","generation-ii"
1096,166,"ledian",False,False,"ledyba","https://pokeapi.co/api/v2/evolution-chain/84/","generation-ii"
1097,167,"spinarak",False,False,"","https://pokeapi.co/api/v2/evolution-chain/85/","generation-ii"
1098,168,"ariados",False,False,"spinarak","https://pokeapi.co/api/v2/evolution-chain/85/","generation-ii"
1099,169,"crobat",False,False,"golbat","https://pokeapi.co/api/v2/evolution-chain/17/","generation-ii"
1100,170,"chinchou",False,False,"","https://pokeapi.co/api/v2/evolution-chain/86/","generation-ii"
1101,171,"lanturn",False,False,"chinchou","https://pokeapi.co/api/v2/evolution-chain/86/","generation-ii"
1102,174,"igglybuff",False,False,"","https://pokeapi.co/api/v2/evolution-chain/16/","generation-ii"
1103,176,"togetic",False,False,"togepi","https://pokeapi.co/api/v2/evolution-chain/87/","generation-ii"
1104,177,"natu",False,False,"","https://pokeapi.co/api/v2/evolution-chain/88/","generation-ii"
1105,178,"xatu",False,False,"natu","https://pokeapi.co/api/v2/evolution-chain/88/","generation-ii"
1106,183,"marill",False,False,"azurill","https://pokeapi.co/api/v2/evolution-chain/90/","generation-ii"
1107,184,"azumarill",False,False,"marill","https://pokeapi.co/api/v2/evolution-chain/90/","generation-ii"
1108,187,"hoppip",False,False,"","https://pokeapi.co/api/v2/evolution-chain/92/","generation-ii"
1109,188,"skiploom",False,False,"hoppip","https://pokeapi.co/api/v2/evolution-chain/92/","generation-ii"
1110,189,"jumpluff",False,False,"skiploom","https://pokeapi.co/api/v2/evolution-chain/92/","generation-ii"
1111,193,"yanma",False,False,"","https://pokeapi.co/api/v2/evolution-chain/95/","generation-ii"
1112,194,"wooper",False,False,"","https://pokeapi.co/api/v2/evolution-chain/96/","generation-ii"
1113,195,"quagsire",False,False,"wooper","https://pokeapi.co/api/v2/evolution-chain/96/","generation-ii"
1114,198,"murkrow",False,False,"","https://pokeapi.co/api/v2/evolution-chain/97/","generation-ii"
1115,199,"slowking",False,False,"slowpoke","https://pokeapi.co/api/v2/evolution-chain/33/","generation-ii"
1116,203,"girafarig",False,False,"","https://pokeapi.co/api/v2/evolution-chain/101/","generation-ii"
1117,205,"forretress",False,False,"pineco","https://pokeapi.co/api/v2/evolution-chain/102/","generation-ii"
1118,207,"gligar",False,False,"","https://pokeapi.co/api/v2/evolution-chain/104/","generation-ii"
1119,208,"steelix",False,False,"onix","https://pokeapi.co/api/v2/evolution-chain/41/","generation-ii"
1120,211,"qwilfish",False,False,"","https://pokeapi.co/api/v2/evolution-chain/106/","generation-ii"
1121,212,"scizor",False,False,"scyther","https://pokeapi.co/api/v2/evolution-chain/58/","generation-ii"
1122,213,"shuckle",False,False,"","https://pokeapi.co/api/v2/evolution-chain/107/","generation-ii"
1123,214,"heracross",False,False,"","https://pokeapi.co/api/v2/evolution-chain/108/","generation-ii"
1124,215,"sneasel",False,False,"","https://pokeapi.co/api/v2/evolution-chain/109/","generation-ii"
1125,219,"magcargo",False,False,"slugma","https://pokeapi.co/api/v2/evolution-chain/111/","generation-ii"
1126,220,"swinub",False,False,"","https://pokeapi.co/api/v2/evolution-chain/112/","generation-ii"
