species_id,flavor_text,language,version
458,"People organize tours to see this
Pokémon frolic and skim the tops
of waves with Remoraid.",en,white
458,"The pattern on its back
varies by region. It often
swims in a school of Remoraid.",en,black-2
458,"The pattern on its back
varies by region. It often
swims in a school of Remoraid.",en,white-2
458,"The pattern on its back varies by region.
It often swims in a school of Remoraid.",en,x
458,"When it swims close to the surface of the ocean,
people aboard ships are able to observe the pattern
on its back.",en,y
458,"The pattern on its back varies by region.
It often swims in a school of Remoraid.",en,omega-ruby
458,"When it swims close to the surface of the ocean,
people aboard ships are able to observe the pattern
on its back.",en,alpha-sapphire
458,"It’s highly friendly and easily tamed. Tours that
take people swimming with Mantyke are a
super-popular beach activity.",en,ultra-sun
458,"Mantyke are friendly toward people and will
approach boats closely. The patterns on their
backs differ depending on their habitat.",en,ultra-moon
458,"Mantyke living in Galar seem to be somewhat
sluggish. The colder waters of the seas in this
region may be the cause.",en,sword
458,"It swims along with a school of Remoraid, and
they’ll all fight together to repel attackers.",en,shield
458,"Though ball-like in shape, this Pokémon is a proficient swimmer.
I have discovered that if a Mantyke spends much time with
schools of Remoraid, it will eventually achieve evolution.",en,legends-arceus
459,"It lives on snowy mountains.
Having had little contact with
humans, it is boldly inquisitive.",en,diamond
459,"In the spring, it grows berries
with the texture of frozen treats
around its belly.",en,pearl
459,"Seemingly curious about people,
they gather around footsteps they
find on snowy mountains.",en,platinum
459,"During cold seasons, it migrates to the
mountain’s lower reaches. It returns to
the snow-covered summit in the spring.",en,heartgold
459,"During cold seasons, it migrates to the
mountain’s lower reaches. It returns to
the snow-covered summit in the spring.",en,soulsilver
459,"Seemingly curious about people,
they gather around footsteps they
find on snowy mountains.",en,black
459,"Seemingly curious about people,
they gather around footsteps they
find on snowy mountains.",en,white
459,"Seemingly curious about people,
they gather around footsteps they
find on snowy mountains.",en,black-2
459,"Seemingly curious about people,
they gather around footsteps they
find on snowy mountains.",en,white-2
459,"During cold seasons, it migrates to the mountain’s
lower reaches. It returns to the snow-covered
summit in the spring.",en,x
459,"In the spring, it grows berries with the texture of
frozen treats around its belly.",en,y
459,"During cold seasons, it migrates to the mountain’s
lower reaches. It returns to the snow-covered
summit in the spring.",en,omega-ruby
459,"In the spring, it grows berries with the texture of
frozen treats around its belly.",en,alpha-sapphire
459,"It lives on snowy mountains. It sinks its legs into
the snow to absorb water and keep its own
temperature down.",en,sword
459,"The berries that grow around its belly are like
ice pops. Galarian Darumaka absolutely love
these berries.",en,shield
459,"One is likely to encounter this Pokémon while out in the snow.
There are stories of Snover appearing in human settlements but
doing no harm—rather, they bond with the children.",en,legends-arceus
460,"It whips up blizzards in mountains
that are always buried in snow.
It is the abominable snowman.",en,diamond
460,"It blankets wide areas in snow by
whipping up blizzards. It is also
known as “The Ice Monster.”",en,pearl
460,"They appear when the snow flowers
bloom. When the petals fall, they
retreat to places unknown again.",en,platinum
460,"It lives a quiet life on mountains that
are perpetually covered in snow.
It hides itself by whipping up blizzards.",en,heartgold
460,"It lives a quiet life on mountains that
are perpetually covered in snow.
It hides itself by whipping up blizzards.",en,soulsilver
460,"They appear when the snow flowers
bloom. When the petals fall, they
retreat to places unknown again.",en,black
460,"They appear when the snow flowers
bloom. When the petals fall, they
retreat to places unknown again.",en,white
460,"They appear when the snow flowers
bloom. When the petals fall, they
retreat to places unknown again.",en,black-2
460,"They appear when the snow flowers
bloom. When the petals fall, they
retreat to places unknown again.",en,white-2
460,"It blankets wide areas in snow by whipping up
blizzards. It is also known as “The Ice Monster.”",en,x
460,"It lives a quiet life on mountains that are perpetually
covered in snow. It hides itself by whipping
up blizzards.",en,y
460,"It blankets wide areas in snow by whipping up
blizzards. It is also known as “The Ice Monster.”",en,omega-ruby
460,"It lives a quiet life on mountains that are perpetually
covered in snow. It hides itself by whipping
up blizzards.",en,alpha-sapphire
460,"If it sees any packs of Darumaka going after
Snover, it chases them off, swinging its sizable
arms like hammers.",en,sword
460,"This Pokémon is known to bring blizzards.
A shake of its massive body is enough to
cause whiteout conditions.",en,shield
460,"A powerful Pokémon that can split huge boulders with ease.
Dislikes associating with others and chooses to live quietly deep
within the mountains, playing with the snow.",en,legends-arceus
461,"They live in cold regions, forming
groups of four or five that hunt
prey with impressive coordination.",en,diamond
461,"It sends signals to others by
carving odd patterns in frost-
covered trees and ice.",en,pearl
461,"Evolution made it even more
devious. It communicates by clawing
signs in boulders.",en,platinum
461,"It lives in snowy regions. It carves
patterns in trees with its claws as
a signal to others.",en,heartgold
461,"It lives in snowy regions. It carves
patterns in trees with its claws as
a signal to others.",en,soulsilver
461,"Evolution made it even more
devious. It communicates by clawing
signs in boulders.",en,black
461,"Evolution made it even more
devious. It communicates by clawing
signs in boulders.",en,white
461,"They communicate by clawing
signs in boulders and work
together to surround enemies.",en,black-2
461,"They communicate by clawing
signs in boulders and work
together to surround enemies.",en,white-2
461,"It lives in snowy regions. It carves patterns in trees
with its claws as a signal to others.",en,x
461,"They live in cold regions, forming groups of four or
five that hunt prey with impressive coordination.",en,y
461,"It lives in snowy regions. It carves patterns in trees
with its claws as a signal to others.",en,omega-ruby
461,"They live in cold regions, forming groups of four or
five that hunt prey with impressive coordination.",en,alpha-sapphire
461,"They travel in groups of four or five, leaving
signs for one another on trees and rocks. They
bring down their prey with coordinated attacks.",en,sun
461,"They dwell in cold places. This Pokémon’s main
food source in Alola is Vulpix and Sandshrew,
which they carefully divide among their group.",en,moon
461,"One Weavile will trip a Sandshrew and flip it
over, and then another Weavile will deal the
finishing blow with its sharp claws.",en,ultra-sun
461,"Thanks to its increased intelligence, scrapping
over food is a thing of the past. A scratch from
its claws will give you a case of frostbite!",en,ultra-moon
461,"They attack their quarry in packs. Prey as large
as Mamoswine easily fall to the teamwork of
a group of Weavile.",en,sword
461,"With its claws, it leaves behind signs for its
friends to find. The number of distinct signs
is said to be over 500.",en,shield
461,"This species corners prey as a pack, under the guidance of
a leader. Weavile displays increased cunning, leading me to
speculate that its evolution caused further brain development.",en,legends-arceus
462,"It evolved from exposure to a
special magnetic field.
Three units generate magnetism.",en,diamond
462,"It evolved from exposure to a
special magnetic field.
Three units generate magnetism.",en,pearl
462,"A group tried to use scientific
means to make MAGNEZONE evolve,
but their efforts ended in failure.",en,platinum
462,"Exposure to a special magnetic field
changed MAGNETON’s molecular
structure, turning it into MAGNEZONE.",en,heartgold
462,"Exposure to a special magnetic field
changed MAGNETON’s molecular
structure, turning it into MAGNEZONE.",en,soulsilver
462,"A group tried to use scientific
means to make Magnezone evolve,
but their efforts ended in failure.",en,black
462,"A group tried to use scientific
means to make Magnezone evolve,
but their efforts ended in failure.",en,white
462,"Sometimes the magnetism emitted by
Magnezone is too strong, making them
attract each other so they cannot move.",en,black-2
462,"Sometimes the magnetism emitted by
Magnezone is too strong, making them
attract each other so they cannot move.",en,white-2
462,"Sometimes the magnetism emitted by Magnezone is
too strong, making them attract each other so they
cannot move.",en,x
462,"It evolved from exposure to a special magnetic
field. Three units generate magnetism.",en,y
462,"Sometimes the magnetism emitted by Magnezone is
too strong, making them attract each other so they
cannot move.",en,omega-ruby
462,"It evolved from exposure to a special magnetic
field. Three units generate magnetism.",en,alpha-sapphire
462,"Three units generate magnetism. There have
been many mistaken reports of UFO sightings
when Magnezone flies through the night sky.",en,sun
462,"As it zooms through the sky, this Pokémon
seems to be receiving signals of unknown origin,
while transmitting signals of unknown purpose.",en,moon
462,"It uses radar to monitor its territory. Intruders
are quickly disposed of with a hyper beam.",en,ultra-sun
462,"There are still people who believe that this
Pokémon came from outer space. It emanates
a powerful magnetic field.",en,ultra-moon
462,"Some say that Magnezone receives signals from
space via the antenna on its head and that it’s
being controlled by some mysterious being.",en,sword
462,"It’s thought that a special magnetic field changed
the molecular structure of this Pokémon’s body,
and that’s what caused the Pokémon’s evolution.",en,shield
462,"I theorize that a special magnetic field influenced this Pokémon,
changing its molecular structure and causing it to evolve. It emits
strange radio waves toward space from its antenna.",en,legends-arceus
463,"It wraps things with its extensible
tongue. Getting too close to it
will leave you soaked with drool.",en,diamond
463,"It wraps things with its extensible
tongue. Getting too close to it
will leave you soaked with drool.",en,pearl
463,"The long tongue is always soggy
with slobber. The saliva contains
a solvent that causes numbness.",en,platinum
463,"Its saliva can decompose anything.
It wraps its long tongue around things
to coat them with its sticky saliva.",en,heartgold
463,"It has space in its throat to store
saliva. It can also roll up its tongue
and store it in the same spot.",en,soulsilver
463,"The long tongue is always soggy
with slobber. The saliva contains
a solvent that causes numbness.",en,black
463,"The long tongue is always soggy
with slobber. The saliva contains
a solvent that causes numbness.",en,white
463,"Their saliva contains lots of components
that can dissolve anything. The numbness
caused by their lick does not dissipate.",en,black-2
463,"Their saliva contains lots of components
that can dissolve anything. The numbness
caused by their lick does not dissipate.",en,white-2
463,"It wraps things with its extensible tongue. Getting
too close to it will leave you soaked with drool.",en,x
463,"Their saliva contains lots of components that can
dissolve anything. The numbness caused by their
lick does not dissipate.",en,y
463,"It wraps things with its extensible tongue. Getting
too close to it will leave you soaked with drool.",en,omega-ruby
463,"Their saliva contains lots of components that can
dissolve anything. The numbness caused by their
lick does not dissipate.",en,alpha-sapphire
463,"A contest is under way to determine which one
can stick its tongue out the farthest. The
current record is...more than 82 feet.",en,ultra-sun
463,"It uses its tongue much more skillfully than its
hands or its feet. It can deftly pick up a
single small bean with its tongue.",en,ultra-moon
463,"Lickilicky’s strange tongue can stretch to many
times the length of its body. No one has figured
out how Lickilicky’s tongue can stretch so far.",en,sword
463,"Lickilicky can do just about anything with its
tongue, which is as dexterous as the human hand.
In contrast, Lickilicky’s use of its fingers is clumsy.",en,shield
463,"Its tongue can extend and contract freely, and it is capable of
reaching lengths over 10 times Lickilicky's height. Beware of the
saliva, as it contains corrosive elements.",en,legends-arceus
464,"It puts rocks in holes in its palms
and uses its muscles to shoot them.
GEODUDE are shot at rare times.",en,diamond
464,"It puts rocks in holes in its palms
and uses its muscles to shoot them.
GEODUDE are shot at rare times.",en,pearl
464,"It can launch a rock held in its
hand like a missile by tightening
then expanding muscles instantly.",en,platinum
464,"From holes in its palms, it fires out
GEODUDE. Its carapace 
can withstand volcanic eruptions.",en,heartgold
464,"From holes in its palms, it fires out
GEODUDE. Its carapace 
can withstand volcanic eruptions.",en,soulsilver
464,"It can launch a rock held in its
hand like a missile by tightening
then expanding muscles instantly.",en,black
464,"It can launch a rock held in its
hand like a missile by tightening
then expanding muscles instantly.",en,white
464,"It can launch a rock held in its
hand like a missile by tightening
then expanding muscles instantly.",en,black-2
464,"It can launch a rock held in its
hand like a missile by tightening
then expanding muscles instantly.",en,white-2
464,"From holes in its palms, it fires out Geodude.
Its carapace can withstand volcanic eruptions.",en,x
464,"It puts rocks in holes in its palms and uses its
muscles to shoot them. Geodude are shot at
rare times.",en,y
464,"From holes in its palms, it fires out Geodude.
Its carapace can withstand volcanic eruptions.",en,omega-ruby
464,"It puts rocks in holes in its palms and uses its
muscles to shoot them. Geodude are shot at
rare times.",en,alpha-sapphire
464,"It can load up to three projectiles per arm into
the holes in its hands. What launches out of those
holes could be either rocks or Roggenrola.",en,sword
464,"It relies on its carapace to deflect incoming
attacks and throw its enemy off balance. As soon
as that happens, it drives its drill into the foe.",en,shield
464,"This Pokémon evolved through use of a curious item. Its rocklike
hide is composed of a mysterious substance and can withstand a
blow from a masterwork sword with nary a scratch.",en,legends-arceus
465,"It ensnares prey by extending
arms made of vines. Losing arms to
predators does not trouble it.",en,diamond
465,"It ensnares prey by extending
arms made of vines. Losing arms to
predators does not trouble it.",en,pearl
465,"Its arms are made of plants that
bind themselves to things. They
grow back right away if cut.",en,platinum
465,"When it remains still, it appears to be a
large shrub. Unsuspecting prey that
wander near get ensnared by its vines.",en,heartgold
465,"Its vines grow so profusely that, in the
warm season, you can’t even see
its eyes.",en,soulsilver
465,"Its arms are made of plants that
bind themselves to things. They
grow back right away if cut.",en,black
465,"Its arms are made of plants that
bind themselves to things. They
grow back right away if cut.",en,white
465,"Even if one of its arms is eaten,
it’s fine. The Pokémon regenerates
quickly and will go right back to normal.",en,black-2
465,"Even if one of its arms is eaten,
it’s fine. The Pokémon regenerates
quickly and will go right back to normal.",en,white-2
465,"It ensnares prey by extending arms made of vines.
Losing arms to predators does not trouble it.",en,x
465,"Its vines grow so profusely that, in the warm
season, you can’t even see its eyes.",en,y
465,"It ensnares prey by extending arms made of vines.
Losing arms to predators does not trouble it.",en,omega-ruby
465,"Its vines grow so profusely that, in the warm
season, you can’t even see its eyes.",en,alpha-sapphire
465,"Tangrowth has two arms that it can extend as it
pleases. Recent research has shown that these
arms are, in fact, bundles of vines.",en,sword
465,"Vine growth is accelerated for Tangrowth living in
warm climates. If the vines grow long, Tangrowth
shortens them by tearing parts of them off.",en,shield
465,"Draped with long vines, it resembles a shrub in appearance.
It swings bundles of vines as though they were arms, wrapping
them around prey to ensnare them.",en,legends-arceus
466,"As its electric charge amplifies,
blue sparks begin to crackle between
its horns.",en,heartgold
466,"As its electric charge amplifies,
blue sparks begin to crackle between
its horns.",en,soulsilver
466,"It pushes the tips of its two tails
against the foe, then lets loose
with over 20,000 volts of power.",en,diamond
466,"It pushes the tips of its two tails
against the foe, then lets loose
with over 20,000 volts of power.",en,pearl
466,"Heedless of enemy attacks, it
closes in, shoves its tails onto the
foe, then looses high voltage.",en,platinum
466,"Heedless of enemy attacks, it
closes in, shoves its tails onto the
foe, then looses high voltage.",en,black
466,"Heedless of enemy attacks, it
closes in, shoves its tails onto the
foe, then looses high voltage.",en,white
466,"The instant it presses the tips of its
tails onto an opponent, it sends over
20,000 volts of electricity into the foe.",en,black-2
466,"The instant it presses the tips of its
tails onto an opponent, it sends over
20,000 volts of electricity into the foe.",en,white-2
466,"As its electric charge amplifies, blue sparks begin
to crackle between its horns.",en,x
466,"It pushes the tips of its two tails against the foe,
then lets loose with over 20,000 volts of power.",en,y
466,"As its electric charge amplifies, blue sparks begin
to crackle between its horns.",en,omega-ruby
466,"It pushes the tips of its two tails against the foe,
then lets loose with over 20,000 volts of power.",en,alpha-sapphire
466,"It pushes the tips of its tails against its foes
and then lets loose a high-voltage current.
Its foes are burned to a crisp in an instant.",en,sun
466,"When it gets excited, it thumps its chest. With
every thud, thunder roars and electric sparks
shower all around.",en,moon
466,"It grips its tail, which spews electricity, and
then beats down opponents with the power of
its electrified fist.",en,ultra-sun
466,"A single Electivire can provide enough electricity
for all the buildings in a big city for a year.",en,ultra-moon
466,"The amount of electrical energy this Pokémon
produces is proportional to the rate of its pulse.
The voltage jumps while Electivire is battling.",en,sword
466,"In terms of electrical-energy output, Electivire
is one of the best among all Electric Pokémon.
It discharges high-voltage currents from its tails.",en,shield
466,"Its evolution was induced by an unusual item, and its electrical
output rises along with its heart rate. From its tails, it can
unleash an electric current measuring 20,000 volts.",en,legends-arceus
467,"It blasts fireballs of over 3,600
degrees F from the ends of its
arms. It lives in volcanic craters.",en,diamond
467,"It blasts fireballs of over 3,600
degrees F from the ends of its
arms. It lives in volcanic craters.",en,pearl
467,"When launching 3,600 degrees F
fireballs, its body takes on a
whitish hue from the intense heat.",en,platinum
467,"It blasts fireballs of over
3,600 degrees Fahrenheit out of its
arms. Its breath also sears and sizzles.",en,heartgold
467,"It blasts fireballs of over
3,600 degrees Fahrenheit out of its
arms. Its breath also sears and sizzles.",en,soulsilver
467,"When launching 3,600 degrees F
fireballs, its body takes on a
whitish hue from the intense heat.",en,black
467,"When launching 3,600 degrees F
fireballs, its body takes on a
whitish hue from the intense heat.",en,white
467,"When shooting 3,600 degree F fireballs
from its arms, its body takes on a
whitish hue from the intense heat.",en,black-2
467,"When shooting 3,600 degree F fireballs
from its arms, its body takes on a
whitish hue from the intense heat.",en,white-2
467,"It blasts fireballs of over 3,600 degrees Fahrenheit
from the ends of its arms. It lives in
volcanic craters.",en,x
467,"It blasts fireballs of over 3,600 degrees Fahrenheit
out of its arms. Its breath also sears and sizzles.",en,y
467,"It blasts fireballs of over 3,600 degrees Fahrenheit
from the ends of its arms. It lives in
volcanic craters.",en,omega-ruby
467,"It blasts fireballs of over 3,600 degrees Fahrenheit
out of its arms. Its breath also sears and sizzles.",en,alpha-sapphire
467,"They dwell in volcanic craters. According to
what is known, a single pair of male and female
Magmortar lives in one volcano.",en,sun
467,"From its arm, it launches fireballs hotter than
3,500 degrees Fahrenheit. Its arm starts to
melt when it fires a whole barrage.",en,moon
467,"There are still quite a few factories that rely on
the flames provided by Magmortar to
process metals.",en,ultra-sun
467,"Magmortar takes down its enemies by shooting
fireballs, which burn them to a blackened crisp.
It avoids this method when hunting prey.",en,ultra-moon
467,"When Magmortar inhales deeply, the fire burning
in its belly intensifies, rising in temperature to
over 3,600 degrees Fahrenheit.",en,sword
467,"Living in the crater of a volcano has caused this
Pokémon’s body to resemble its environment—
it has an organ similar to a magma chamber.",en,shield
467,"Use of a strange item caused this Pokémon to evolve. Fireballs
launched from the ends of its tubelike arms are hot enough to
melt an iron pot in an instant.",en,legends-arceus
468,"It will never appear where there
is strife. Its sightings have
become rare recently.",en,diamond
468,"It will never appear where there
is strife. Its sightings have
become rare recently.",en,pearl
468,"It shares many blessings with
people who respect one another’s
rights and avoid needless strife.",en,platinum
468,"As everyone knows, it visits peaceful
regions, bringing them gifts of kindness
and sweet blessings.",en,heartgold
468,"As everyone knows, it visits peaceful
regions, bringing them gifts of kindness
and sweet blessings.",en,soulsilver
468,"It shares many blessings with
people who respect one another’s
rights and avoid needless strife.",en,black
468,"It shares many blessings with
people who respect one another’s
rights and avoid needless strife.",en,white
468,"It shares many blessings with
people who respect one another’s
rights and avoid needless strife.",en,black-2
468,"It shares many blessings with
people who respect one another’s
rights and avoid needless strife.",en,white-2
468,"As everyone knows, it visits peaceful regions,
bringing them gifts of kindness and
sweet blessings.",en,x
468,"It shares many blessings with people who respect
one another’s rights and avoid needless strife.",en,y
468,"As everyone knows, it visits peaceful regions,
bringing them gifts of kindness and
sweet blessings.",en,omega-ruby
468,"It shares many blessings with people who respect
one another’s rights and avoid needless strife.",en,alpha-sapphire
468,"These Pokémon are never seen anywhere near
conflict or turmoil. In recent times, they’ve hardly
been seen at all.",en,sword
468,"Known as a bringer of blessings, it’s
been depicted on good-luck charms
since ancient times.",en,shield
468,"Scant few have ever sighted this Pokémon. After studying what
literature remains, I am certain Togekiss will reveal itself when
peace reigns in the land.",en,legends-arceus
469,"By churning its wings, it creates
shock waves that inflict critical
internal injuries to foes.",en,diamond
469,"By churning its wings, it creates
shock waves that inflict critical
internal injuries to foes.",en,pearl
469,"Its jaw power is incredible. It is
adept at biting apart foes while
flying by at high speed.",en,platinum
469,"This six-legged Pokémon is easily capable
of transporting an adult in flight. The
wings on its tail help it stay balanced.",en,heartgold
469,"The beat of its wings is so powerful that
it accidentally dislodges full-grown
trees when it takes off in flight.",en,soulsilver
469,"Its jaw power is incredible. It is
adept at biting apart foes while
flying by at high speed.",en,black
469,"Its jaw power is incredible. It is
adept at biting apart foes while
flying by at high speed.",en,white
469,"It prefers to battle by biting
apart foes’ heads instantly
while flying by at high speed.",en,black-2
469,"It prefers to battle by biting
apart foes’ heads instantly
while flying by at high speed.",en,white-2
469,"It prefers to battle by biting apart foes’ heads
instantly while flying by at high speed.",en,x
469,"This six-legged Pokémon is easily capable of
transporting an adult in flight. The wings on its tail
help it stay balanced.",en,y
469,"It prefers to battle by biting apart foes’ heads
instantly while flying by at high speed.",en,omega-ruby
469,"This six-legged Pokémon is easily capable of
transporting an adult in flight. The wings on its tail
help it stay balanced.",en,alpha-sapphire
469,"Extremely violent. When hunting, it wastes none of its energy,
aiming only for prey's most vulnerable spots. Any who manage
to tame this Pokémon must be of incredible bravery.",en,legends-arceus
470,"Just like a plant, it uses
photosynthesis. As a result, it is
always enveloped in clear air.",en,diamond
470,"Just like a plant, it uses
photosynthesis. As a result, it is
always enveloped in clear air.",en,pearl
470,"It basically does not fight. With
cells similar to those of plants, it
can perform photosynthesis.",en,platinum
470,"When you see LEAFEON asleep in a patch
of sunshine, you’ll know it is using
photosynthesis to produce clean air.",en,heartgold
470,"When you see LEAFEON asleep in a patch
of sunshine, you’ll know it is using
photosynthesis to produce clean air.",en,soulsilver
470,"It basically does not fight. With
cells similar to those of plants, it
can perform photosynthesis.",en,black
470,"It basically does not fight. With
cells similar to those of plants, it
can perform photosynthesis.",en,white
470,"With cells similar to those of plants,
it performs photosynthesis inside its
body and creates pure air.",en,black-2
470,"With cells similar to those of plants,
it performs photosynthesis inside its
body and creates pure air.",en,white-2
470,"When you see Leafeon asleep in a patch of
sunshine, you’ll know it is using photosynthesis
to produce clean air.",en,x
470,"Just like a plant, it uses photosynthesis. As a result,
it is always enveloped in clear air.",en,y
470,"When you see Leafeon asleep in a patch of
sunshine, you’ll know it is using photosynthesis
to produce clean air.",en,omega-ruby
470,"Just like a plant, it uses photosynthesis. As a result,
it is always enveloped in clear air.",en,alpha-sapphire
470,"Its cellular composition is closer to that of a
plant than an animal. It uses photosynthesis to
produce its energy supply without eating food.",en,sun
470,"The younger they are, the more they smell like
fresh grass. With age, their fragrance takes on
the odor of fallen leaves.",en,moon
470,"Although it doesn’t like disputes, it will sharpen
the leaf on its tail into a blade and fight if it has
to protect its friends.",en,ultra-sun
470,"It gets its nutrition from photosynthesis. It lives
a quiet life deep in forests where clean
rivers flow.",en,ultra-moon
470,"Galarians favor the distinctive aroma that drifts
from this Pokémon’s leaves. There’s a popular
perfume made using that scent.",en,sword
470,"This Pokémon’s tail is blade sharp, with a
fantastic cutting edge that can slice right
though large trees.",en,shield
470,"Cells similar to those of plants have been found in its fur.
Its hard tail can fell a large tree with one stroke, and the tail's
sharpness exceeds even that of a sword crafted by a master.",en,legends-arceus
471,"As a protective technique, it can
completely freeze its fur to make
its hairs stand like needles.",en,diamond
471,"As a protective technique, it can
completely freeze its fur to make
its hairs stand like needles.",en,pearl
471,"By controlling its body heat, it can
freeze the atmosphere around it
to make a diamond-dust flurry.",en,platinum
471,"It causes small ice crystals to form by
lowering the temperature of the
surrounding atmosphere.",en,heartgold
471,"It causes small ice crystals to form by
lowering the temperature of the
surrounding atmosphere.",en,soulsilver
471,"By controlling its body heat, it can
freeze the atmosphere around it
to make a diamond-dust flurry.",en,black
471,"By controlling its body heat, it can
freeze the atmosphere around it
to make a diamond-dust flurry.",en,white
471,"It lowers its body heat to freeze its
fur. The hairs then become like needles
it can fire.",en,black-2
471,"It lowers its body heat to freeze its
fur. The hairs then become like needles
it can fire.",en,white-2
471,"By controlling its body heat, it can freeze the
atmosphere around it to make a
diamond-dust flurry.",en,x
471,"It lowers its body heat to freeze its fur. The hairs
then become like needles it can fire.",en,y
471,"By controlling its body heat, it can freeze the
atmosphere around it to make a
diamond-dust flurry.",en,omega-ruby
471,"It lowers its body heat to freeze its fur. The hairs
then become like needles it can fire.",en,alpha-sapphire
471,"It can control its body temperature at will.
This enables it to freeze the moisture in the
atmosphere, creating flurries of diamond dust.",en,sun
471,"It freezes its fur into icicles, spiky and sharp,
and tackles its prey.",en,moon
471,"It protects itself by freezing its fur into sharp
needles. It can drop its body temperature below
–75 degrees Fahrenheit.",en,ultra-sun
471,"It can instantaneously freeze any moisture
that’s around it, creating ice pellets to shoot at
its prey.",en,ultra-moon
471,"Any who become captivated by the beauty of
the snowfall that Glaceon creates will be frozen
before they know it.",en,sword
471,"The coldness emanating from Glaceon causes
powdery snow to form, making it quite a popular
Pokémon at ski resorts.",en,shield
471,"Glaceon is able to lower its body temperature very quickly.
It freezes the atmosphere, creating diamond dust that glitters
like gems while it flutters and dances around.",en,legends-arceus
472,"It observes prey while hanging
inverted from branches. When the
chance presents itself, it swoops!",en,diamond
472,"It observes prey while hanging
inverted from branches. When the
chance presents itself, it swoops!",en,pearl
472,"If it succeeds in catching even a
faint breeze properly, it can circle
the globe without flapping once.",en,platinum
472,"Its flight is soundless. It uses its
lengthy tail to carry off its prey...
Then its elongated fangs do the rest.",en,heartgold
472,"Its flight is soundless. It uses its
lengthy tail to carry off its prey...
Then its elongated fangs do the rest.",en,soulsilver
472,"If it succeeds in catching even a
faint breeze properly, it can circle
the globe without flapping once.",en,black
472,"If it succeeds in catching even a
faint breeze properly, it can circle
the globe without flapping once.",en,white
472,"It dances silently through the sky.
When it approaches prey, it can
land a critical hit in an instant.",en,black-2
472,"It dances silently through the sky.
When it approaches prey, it can
land a critical hit in an instant.",en,white-2
472,"It observes prey while hanging inverted from
branches. When the chance presents itself,
it swoops!",en,x
472,"Its flight is soundless. It uses its lengthy tail to
carry off its prey... Then its elongated fangs do
the rest.",en,y
472,"It observes prey while hanging inverted from
branches. When the chance presents itself,
it swoops!",en,omega-ruby
472,"Its flight is soundless. It uses its lengthy tail to
carry off its prey... Then its elongated fangs do
the rest.",en,alpha-sapphire
472,"It glides soundlessly on pitch-black wings and sinks sharp fangs
into the throat of its prey. It takes on a look of satisfaction once
it has entirely drained its prey of blood.",en,legends-arceus
473,"Its impressive tusks are made of
ice. The population thinned when it
turned warm after the ice age.",en,diamond
473,"Its impressive tusks are made of
ice. The population thinned when it
turned warm after the ice age.",en,pearl
473,"A frozen one was dug up from
soil dating back 10,000 years. It
woke up to much amazement.",en,platinum
473,"A frozen MAMOSWINE was dug from ice
dating back 10,000 years. This Pokémon
has been around a long, long, long time.",en,heartgold
473,"It flourished worldwide during the
ice age but its population declined when
the masses of ice began to dwindle.",en,soulsilver
473,"A frozen one was dug up from
soil dating back 10,000 years. It
woke up to much amazement.",en,black
473,"A frozen one was dug up from
soil dating back 10,000 years. It
woke up to much amazement.",en,white
473,"When the temperature rose at
the end of the ice age, most
Mamoswine disappeared.",en,black-2
473,"When the temperature rose at
the end of the ice age, most
Mamoswine disappeared.",en,white-2
473,"A frozen Mamoswine was dug from ice dating back
10,000 years. This Pokémon has been around a
long, long, long time.",en,x
473,"Its impressive tusks are made of ice. The population
thinned when it turned warm after the ice age.",en,y
473,"A frozen Mamoswine was dug from ice dating back
10,000 years. This Pokémon has been around a
long, long, long time.",en,omega-ruby
473,"Its impressive tusks are made of ice. The population
thinned when it turned warm after the ice age.",en,alpha-sapphire
473,"This Pokémon can be spotted in wall paintings
from as far back as 10,000 years ago. For a
while, it was thought to have gone extinct.",en,sword
473,"It looks strong, and that’s exactly what it is.
As the weather grows colder, its ice tusks
grow longer, thicker, and more impressive.",en,shield
473,"This species reached its zenith during the period known as the
ice age. I suspect that Hisui's frigid climate is in harmony with
Mamoswine's constitution, thus awakening hidden potential.",en,legends-arceus
474,"Additional software was installed
to make it a better Pokémon.
It began acting oddly, however.",en,diamond
474,"Additional software was installed
to make it a better Pokémon.
It began acting oddly, however.",en,pearl
474,"Its programming was modified to
enable work in alien dimensions.
It did not work as planned.",en,platinum
474,"Its programming was modified to enable
it to travel through alien dimensions.
Seems there might have been an error...",en,heartgold
474,"Its programming was modified to enable
it to travel through alien dimensions.
Seems there might have been an error...",en,soulsilver
474,"Its programming was modified to
enable work in alien dimensions.
It did not work as planned.",en,black
474,"Its programming was modified to
enable work in alien dimensions.
It did not work as planned.",en,white
474,"Its programming was modified to
enable work in alien dimensions.
It did not work as planned.",en,black-2
474,"Its programming was modified to
enable work in alien dimensions.
It did not work as planned.",en,white-2
474,"Additional software was installed to make it a better
Pokémon. It began acting oddly, however.",en,x
474,"Its programming was modified to enable it to travel
through alien dimensions. Seems there might have
been an error...",en,y
474,"Additional software was installed to make it a better
Pokémon. It began acting oddly, however.",en,omega-ruby
474,"Its programming was modified to enable it to travel
through alien dimensions. Seems there might have
been an error...",en,alpha-sapphire
474,"In order to create a more advanced Pokémon, an
additional program was installed, but apparently
it contained a defect that makes it move oddly.",en,sun
474,"Its program was modified to facilitate
extra-dimensional activities, but that led to
noticeably strange behavior.",en,moon
474,"Its behavior is noticeably unstable, which is
apparently due to the incompetence of the
engineer who updated its programming.",en,ultra-sun
