id,name,order,gender_rate,capture_rate,base_happiness,is_baby,is_legendary,is_mythical,hatch_counter,has_gender_differences,forms_switchable,color,shape,evolves_from_species,evolution_chain_url,habitat,generation
562,yamask,563,4,190,50.0,False,False,False,25.0,False,False,black,arms,,https://pokeapi.co/api/v2/evolution-chain/287/,,generation-v
563,cofagrigus,564,4,90,50.0,False,False,False,25.0,False,False,yellow,blob,yamask,https://pokeapi.co/api/v2/evolution-chain/287/,,generation-v
564,tirtouga,565,1,45,50.0,False,False,False,30.0,False,False,blue,quadruped,,https://pokeapi.co/api/v2/evolution-chain/288/,,generation-v
565,carracosta,566,1,45,50.0,False,False,False,30.0,False,False,blue,upright,tirtouga,https://pokeapi.co/api/v2/evolution-chain/288/,,generation-v
566,archen,567,1,45,50.0,False,False,False,30.0,False,False,yellow,wings,,https://pokeapi.co/api/v2/evolution-chain/289/,,generation-v
567,archeops,568,1,45,50.0,False,False,False,30.0,False,False,yellow,wings,archen,https://pokeapi.co/api/v2/evolution-chain/289/,,generation-v
568,trubbish,569,4,190,50.0,False,False,False,20.0,False,False,green,humanoid,,https://pokeapi.co/api/v2/evolution-chain/290/,,generation-v
569,garbodor,570,4,60,50.0,False,False,False,20.0,False,False,green,humanoid,trubbish,https://pokeapi.co/api/v2/evolution-chain/290/,,generation-v
570,zorua,571,1,75,50.0,False,False,False,25.0,False,False,gray,quadruped,,https://pokeapi.co/api/v2/evolution-chain/291/,,generation-v
571,zoroark,572,1,45,50.0,False,False,False,20.0,False,False,gray,upright,zorua,https://pokeapi.co/api/v2/evolution-chain/291/,,generation-v
572,minccino,573,6,255,50.0,False,False,False,15.0,False,False,gray,quadruped,,https://pokeapi.co/api/v2/evolution-chain/292/,,generation-v
573,cinccino,574,6,60,50.0,False,False,False,15.0,False,False,gray,quadruped,minccino,https://pokeapi.co/api/v2/evolution-chain/292/,,generation-v
574,gothita,575,6,200,50.0,False,False,False,20.0,False,False,purple,humanoid,,https://pokeapi.co/api/v2/evolution-chain/293/,,generation-v
575,gothorita,576,6,100,50.0,False,False,False,20.0,False,False,purple,humanoid,gothita,https://pokeapi.co/api/v2/evolution-chain/293/,,generation-v
576,gothitelle,577,6,50,50.0,False,False,False,20.0,False,False,purple,humanoid,gothorita,https://pokeapi.co/api/v2/evolution-chain/293/,,generation-v
577,solosis,578,4,200,50.0,False,False,False,20.0,False,False,green,ball,,https://pokeapi.co/api/v2/evolution-chain/294/,,generation-v
578,duosion,579,4,100,50.0,False,False,False,20.0,False,False,green,ball,solosis,https://pokeapi.co/api/v2/evolution-chain/294/,,generation-v
579,reuniclus,580,4,50,50.0,False,False,False,20.0,False,False,green,arms,duosion,https://pokeapi.co/api/v2/evolution-chain/294/,,generation-v
580,ducklett,581,4,190,70.0,False,False,False,20.0,False,False,blue,wings,,https://pokeapi.co/api/v2/evolution-chain/295/,,generation-v
581,swanna,582,4,45,70.0,False,False,False,20.0,False,False,white,wings,ducklett,https://pokeapi.co/api/v2/evolution-chain/295/,,generation-v
582,vanillite,583,4,255,50.0,False,False,False,20.0,False,False,white,blob,,https://pokeapi.co/api/v2/evolution-chain/296/,,generation-v
583,vanillish,584,4,120,50.0,False,False,False,20.0,False,False,white,blob,vanillite,https://pokeapi.co/api/v2/evolution-chain/296/,,generation-v
584,vanilluxe,585,4,45,50.0,False,False,False,20.0,False,False,white,heads,vanillish,https://pokeapi.co/api/v2/evolution-chain/296/,,generation-v
585,deerling,586,4,190,70.0,False,False,False,20.0,False,True,pink,quadruped,,https://pokeapi.co/api/v2/evolution-chain/297/,,generation-v
586,sawsbuck,587,4,75,70.0,False,False,False,20.0,False,True,brown,quadruped,deerling,https://pokeapi.co/api/v2/evolution-chain/297/,,generation-v
587,emolga,588,4,200,50.0,False,False,False,20.0,False,False,white,quadruped,,https://pokeapi.co/api/v2/evolution-chain/298/,,generation-v
588,karrablast,589,4,200,50.0,False,False,False,15.0,False,False,blue,humanoid,,https://pokeapi.co/api/v2/evolution-chain/299/,,generation-v
589,escavalier,590,4,75,50.0,False,False,False,15.0,False,False,gray,arms,karrablast,https://pokeapi.co/api/v2/evolution-chain/299/,,generation-v
590,foongus,591,4,190,50.0,False,False,False,20.0,False,False,white,arms,,https://pokeapi.co/api/v2/evolution-chain/300/,,generation-v
591,amoonguss,592,4,75,50.0,False,False,False,20.0,False,False,white,arms,foongus,https://pokeapi.co/api/v2/evolution-chain/300/,,generation-v
592,frillish,593,4,190,50.0,False,False,False,20.0,True,False,white,tentacles,,https://pokeapi.co/api/v2/evolution-chain/301/,,generation-v
593,jellicent,594,4,60,50.0,False,False,False,20.0,True,False,white,tentacles,frillish,https://pokeapi.co/api/v2/evolution-chain/301/,,generation-v
594,alomomola,595,4,75,70.0,False,False,False,40.0,False,False,pink,fish,,https://pokeapi.co/api/v2/evolution-chain/302/,,generation-v
595,joltik,596,4,190,50.0,False,False,False,20.0,False,False,yellow,armor,,https://pokeapi.co/api/v2/evolution-chain/303/,,generation-v
596,galvantula,597,4,75,50.0,False,False,False,20.0,False,False,yellow,armor,joltik,https://pokeapi.co/api/v2/evolution-chain/303/,,generation-v
597,ferroseed,598,4,255,50.0,False,False,False,20.0,False,False,gray,ball,,https://pokeapi.co/api/v2/evolution-chain/304/,,generation-v
598,ferrothorn,599,4,90,50.0,False,False,False,20.0,False,False,gray,tentacles,ferroseed,https://pokeapi.co/api/v2/evolution-chain/304/,,generation-v
599,klink,600,-1,130,50.0,False,False,False,20.0,False,False,gray,heads,,https://pokeapi.co/api/v2/evolution-chain/305/,,generation-v
600,klang,601,-1,60,50.0,False,False,False,20.0,False,False,gray,heads,klink,https://pokeapi.co/api/v2/evolution-chain/305/,,generation-v
601,klinklang,602,-1,30,50.0,False,False,False,20.0,False,False,gray,heads,klang,https://pokeapi.co/api/v2/evolution-chain/305/,,generation-v
602,tynamo,603,4,190,70.0,False,False,False,20.0,False,False,white,fish,,https://pokeapi.co/api/v2/evolution-chain/306/,,generation-v
603,eelektrik,604,4,60,70.0,False,False,False,20.0,False,False,blue,fish,tynamo,https://pokeapi.co/api/v2/evolution-chain/306/,,generation-v
604,eelektross,605,4,30,70.0,False,False,False,20.0,False,False,blue,fish,eelektrik,https://pokeapi.co/api/v2/evolution-chain/306/,,generation-v
605,elgyem,606,4,255,50.0,False,False,False,20.0,False,False,blue,upright,,https://pokeapi.co/api/v2/evolution-chain/307/,,generation-v
606,beheeyem,607,4,90,50.0,False,False,False,20.0,False,False,brown,humanoid,elgyem,https://pokeapi.co/api/v2/evolution-chain/307/,,generation-v
607,litwick,608,4,190,50.0,False,False,False,20.0,False,False,white,blob,,https://pokeapi.co/api/v2/evolution-chain/308/,,generation-v
608,lampent,609,4,90,50.0,False,False,False,20.0,False,False,black,arms,litwick,https://pokeapi.co/api/v2/evolution-chain/308/,,generation-v
609,chandelure,610,4,45,50.0,False,False,False,20.0,False,False,black,arms,lampent,https://pokeapi.co/api/v2/evolution-chain/308/,,generation-v
610,axew,611,4,75,35.0,False,False,False,40.0,False,False,green,upright,,https://pokeapi.co/api/v2/evolution-chain/309/,,generation-v
611,fraxure,612,4,60,35.0,False,False,False,40.0,False,False,green,upright,axew,https://pokeapi.co/api/v2/evolution-chain/309/,,generation-v
612,haxorus,613,4,45,35.0,False,False,False,40.0,False,False,yellow,upright,fraxure,https://pokeapi.co/api/v2/evolution-chain/309/,,generation-v
613,cubchoo,614,4,120,50.0,False,False,False,20.0,False,False,white,upright,,https://pokeapi.co/api/v2/evolution-chain/310/,,generation-v
614,beartic,615,4,60,50.0,False,False,False,20.0,False,False,white,quadruped,cubchoo,https://pokeapi.co/api/v2/evolution-chain/310/,,generation-v
615,cryogonal,616,-1,25,50.0,False,False,False,25.0,False,False,blue,ball,,https://pokeapi.co/api/v2/evolution-chain/311/,,generation-v
616,shelmet,617,4,200,50.0,False,False,False,15.0,False,False,red,ball,,https://pokeapi.co/api/v2/evolution-chain/312/,,generation-v
617,accelgor,618,4,75,50.0,False,False,False,15.0,False,False,red,arms,shelmet,https://pokeapi.co/api/v2/evolution-chain/312/,,generation-v
618,stunfisk,619,4,75,70.0,False,False,False,20.0,False,False,brown,fish,,https://pokeapi.co/api/v2/evolution-chain/313/,,generation-v
619,mienfoo,620,4,180,50.0,False,False,False,25.0,False,False,yellow,upright,,https://pokeapi.co/api/v2/evolution-chain/314/,,generation-v
620,mienshao,621,4,45,50.0,False,False,False,25.0,False,False,purple,upright,mienfoo,https://pokeapi.co/api/v2/evolution-chain/314/,,generation-v
621,druddigon,622,4,45,50.0,False,False,False,30.0,False,False,red,upright,,https://pokeapi.co/api/v2/evolution-chain/315/,,generation-v
622,golett,623,-1,190,50.0,False,False,False,25.0,False,False,green,humanoid,,https://pokeapi.co/api/v2/evolution-chain/316/,,generation-v
623,golurk,624,-1,90,50.0,False,False,False,25.0,False,False,green,humanoid,golett,https://pokeapi.co/api/v2/evolution-chain/316/,,generation-v
624,pawniard,625,4,120,35.0,False,False,False,20.0,False,False,red,humanoid,,https://pokeapi.co/api/v2/evolution-chain/317/,,generation-v
625,bisharp,626,4,45,35.0,False,False,False,20.0,False,False,red,humanoid,pawniard,https://pokeapi.co/api/v2/evolution-chain/317/,,generation-v
626,bouffalant,627,4,45,50.0,False,False,False,20.0,False,False,brown,quadruped,,https://pokeapi.co/api/v2/evolution-chain/318/,,generation-v
627,rufflet,628,0,190,50.0,False,False,False,20.0,False,False,white,wings,,https://pokeapi.co/api/v2/evolution-chain/319/,,generation-v
628,braviary,629,0,60,50.0,False,False,False,20.0,False,False,red,wings,rufflet,https://pokeapi.co/api/v2/evolution-chain/319/,,generation-v
629,vullaby,630,8,190,35.0,False,False,False,20.0,False,False,brown,wings,,https://pokeapi.co/api/v2/evolution-chain/320/,,generation-v
630,mandibuzz,631,8,60,35.0,False,False,False,20.0,False,False,brown,wings,vullaby,https://pokeapi.co/api/v2/evolution-chain/320/,,generation-v
631,heatmor,632,4,90,50.0,False,False,False,20.0,False,False,red,upright,,https://pokeapi.co/api/v2/evolution-chain/321/,,generation-v
632,durant,633,4,90,50.0,False,False,False,20.0,False,False,gray,armor,,https://pokeapi.co/api/v2/evolution-chain/322/,,generation-v
633,deino,634,4,45,35.0,False,False,False,40.0,False,False,blue,quadruped,,https://pokeapi.co/api/v2/evolution-chain/323/,,generation-v
634,zweilous,635,4,45,35.0,False,False,False,40.0,False,False,blue,quadruped,deino,https://pokeapi.co/api/v2/evolution-chain/323/,,generation-v
635,hydreigon,636,4,45,35.0,False,False,False,40.0,False,False,blue,upright,zweilous,https://pokeapi.co/api/v2/evolution-chain/323/,,generation-v
636,larvesta,637,4,45,50.0,False,False,False,40.0,False,False,white,armor,,https://pokeapi.co/api/v2/evolution-chain/324/,,generation-v
637,volcarona,638,4,15,50.0,False,False,False,40.0,False,False,white,bug-wings,larvesta,https://pokeapi.co/api/v2/evolution-chain/324/,,generation-v
638,cobalion,639,-1,3,35.0,False,True,False,80.0,False,False,blue,quadruped,,https://pokeapi.co/api/v2/evolution-chain/325/,,generation-v
639,terrakion,640,-1,3,35.0,False,True,False,80.0,False,False,gray,quadruped,,https://pokeapi.co/api/v2/evolution-chain/326/,,generation-v
640,virizion,641,-1,3,35.0,False,True,False,80.0,False,False,green,quadruped,,https://pokeapi.co/api/v2/evolution-chain/327/,,generation-v
641,tornadus,642,0,3,90.0,False,True,False,120.0,False,True,green,arms,,https://pokeapi.co/api/v2/evolution-chain/328/,,generation-v
642,thundurus,643,0,3,90.0,False,True,False,120.0,False,True,blue,arms,,https://pokeapi.co/api/v2/evolution-chain/329/,,generation-v
643,reshiram,644,-1,3,0.0,False,True,False,120.0,False,False,white,wings,,https://pokeapi.co/api/v2/evolution-chain/330/,,generation-v
644,zekrom,645,-1,3,0.0,False,True,False,120.0,False,False,black,upright,,https://pokeapi.co/api/v2/evolution-chain/331/,,generation-v
645,landorus,646,0,3,90.0,False,True,False,120.0,False,True,brown,arms,,https://pokeapi.co/api/v2/evolution-chain/332/,,generation-v
646,kyurem,647,-1,3,0.0,False,True,False,120.0,False,True,gray,upright,,https://pokeapi.co/api/v2/evolution-chain/333/,,generation-v
647,keldeo,648,-1,3,35.0,False,False,True,80.0,False,True,yellow,quadruped,,https://pokeapi.co/api/v2/evolution-chain/334/,,generation-v
648,meloetta,649,-1,3,100.0,False,False,True,120.0,False,True,white,humanoid,,https://pokeapi.co/api/v2/evolution-chain/335/,,generation-v
649,genesect,650,-1,3,0.0,False,False,True,120.0,False,True,purple,humanoid,,https://pokeapi.co/api/v2/evolution-chain/336/,,generation-v
650,chespin,651,1,45,70.0,False,False,False,20.0,False,False,green,upright,,https://pokeapi.co/api/v2/evolution-chain/337/,,generation-vi
651,quilladin,652,1,45,70.0,False,False,False,20.0,False,False,green,upright,chespin,https://pokeapi.co/api/v2/evolution-chain/337/,,generation-vi
652,chesnaught,653,1,45,70.0,False,False,False,20.0,False,False,green,upright,quilladin,https://pokeapi.co/api/v2/evolution-chain/337/,,generation-vi
653,fennekin,654,1,45,70.0,False,False,False,20.0,False,False,red,quadruped,,https://pokeapi.co/api/v2/evolution-chain/338/,,generation-vi
654,braixen,655,1,45,70.0,False,False,False,20.0,False,False,red,upright,fennekin,https://pokeapi.co/api/v2/evolution-chain/338/,,generation-vi
655,delphox,656,1,45,70.0,False,False,False,20.0,False,False,red,upright,braixen,https://pokeapi.co/api/v2/evolution-chain/338/,,generation-vi
656,froakie,657,1,45,70.0,False,False,False,20.0,False,False,blue,quadruped,,https://pokeapi.co/api/v2/evolution-chain/339/,,generation-vi
657,frogadier,658,1,45,70.0,False,False,False,20.0,False,False,blue,humanoid,froakie,https://pokeapi.co/api/v2/evolution-chain/339/,,generation-vi
658,greninja,659,1,45,70.0,False,False,False,20.0,False,False,blue,humanoid,frogadier,https://pokeapi.co/api/v2/evolution-chain/339/,,generation-vi
659,bunnelby,660,4,255,50.0,False,False,False,15.0,False,False,brown,upright,,https://pokeapi.co/api/v2/evolution-chain/340/,,generation-vi
660,diggersby,661,4,127,50.0,False,False,False,15.0,False,False,brown,upright,bunnelby,https://pokeapi.co/api/v2/evolution-chain/340/,,generation-vi
661,fletchling,662,4,255,50.0,False,False,False,15.0,False,False,red,wings,,https://pokeapi.co/api/v2/evolution-chain/341/,,generation-vi
662,fletchinder,663,4,120,50.0,False,False,False,15.0,False,False,red,wings,fletchling,https://pokeapi.co/api/v2/evolution-chain/341/,,generation-vi
663,talonflame,664,4,45,50.0,False,False,False,15.0,False,False,red,wings,fletchinder,https://pokeapi.co/api/v2/evolution-chain/341/,,generation-vi
664,scatterbug,665,4,255,70.0,False,False,False,15.0,False,False,black,armor,,https://pokeapi.co/api/v2/evolution-chain/342/,,generation-vi
665,spewpa,666,4,120,70.0,False,False,False,15.0,False,False,black,blob,scatterbug,https://pokeapi.co/api/v2/evolution-chain/342/,,generation-vi
666,vivillon,667,4,45,70.0,False,False,False,15.0,False,False,white,bug-wings,spewpa,https://pokeapi.co/api/v2/evolution-chain/342/,,generation-vi
667,litleo,668,7,220,70.0,False,False,False,20.0,False,False,brown,quadruped,,https://pokeapi.co/api/v2/evolution-chain/343/,,generation-vi
668,pyroar,669,7,65,70.0,False,False,False,20.0,True,False,brown,quadruped,litleo,https://pokeapi.co/api/v2/evolution-chain/343/,,generation-vi
669,flabebe,670,8,225,70.0,False,False,False,20.0,False,False,white,arms,,https://pokeapi.co/api/v2/evolution-chain/344/,,generation-vi
670,floette,671,8,120,70.0,False,False,False,20.0,False,False,white,arms,flabebe,https://pokeapi.co/api/v2/evolution-chain/344/,,generation-vi
671,florges,672,8,45,70.0,False,False,False,20.0,False,False,white,arms,floette,https://pokeapi.co/api/v2/evolution-chain/344/,,generation-vi
672,skiddo,673,4,200,70.0,False,False,False,20.0,False,False,brown,quadruped,,https://pokeapi.co/api/v2/evolution-chain/345/,,generation-vi
673,gogoat,674,4,45,70.0,False,False,False,20.0,False,False,brown,quadruped,skiddo,https://pokeapi.co/api/v2/evolution-chain/345/,,generation-vi
674,pancham,675,4,220,50.0,False,False,False,25.0,False,False,white,upright,,https://pokeapi.co/api/v2/evolution-chain/346/,,generation-vi
675,pangoro,676,4,65,50.0,False,False,False,25.0,False,False,white,humanoid,pancham,https://pokeapi.co/api/v2/evolution-chain/346/,,generation-vi
676,furfrou,677,4,160,70.0,False,False,False,20.0,False,True,white,quadruped,,https://pokeapi.co/api/v2/evolution-chain/347/,,generation-vi
677,espurr,678,4,190,50.0,False,False,False,20.0,False,False,gray,upright,,https://pokeapi.co/api/v2/evolution-chain/348/,,generation-vi
678,meowstic,679,4,75,50.0,False,False,False,20.0,True,False,blue,upright,espurr,https://pokeapi.co/api/v2/evolution-chain/348/,,generation-vi
679,honedge,680,4,180,50.0,False,False,False,20.0,False,False,brown,blob,,https://pokeapi.co/api/v2/evolution-chain/349/,,generation-vi
680,doublade,681,4,90,50.0,False,False,False,20.0,False,False,brown,heads,honedge,https://pokeapi.co/api/v2/evolution-chain/349/,,generation-vi
681,aegislash,682,4,45,50.0,False,False,False,20.0,False,True,brown,blob,doublade,https://pokeapi.co/api/v2/evolution-chain/349/,,generation-vi
682,spritzee,683,4,200,50.0,False,False,False,20.0,False,False,pink,arms,,https://pokeapi.co/api/v2/evolution-chain/350/,,generation-vi
683,aromatisse,684,4,140,50.0,False,False,False,20.0,False,False,pink,humanoid,spritzee,https://pokeapi.co/api/v2/evolution-chain/350/,,generation-vi
684,swirlix,685,4,200,50.0,False,False,False,20.0,False,False,white,legs,,https://pokeapi.co/api/v2/evolution-chain/351/,,generation-vi
685,slurpuff,686,4,140,50.0,False,False,False,20.0,False,False,white,humanoid,swirlix,https://pokeapi.co/api/v2/evolution-chain/351/,,generation-vi
686,inkay,687,4,190,50.0,False,False,False,20.0,False,False,blue,tentacles,,https://pokeapi.co/api/v2/evolution-chain/352/,,generation-vi
687,malamar,688,4,80,50.0,False,False,False,20.0,False,False,blue,blob,inkay,https://pokeapi.co/api/v2/evolution-chain/352/,,generation-vi
688,binacle,689,4,120,50.0,False,False,False,20.0,False,False,brown,heads,,https://pokeapi.co/api/v2/evolution-chain/353/,,generation-vi
689,barbaracle,690,4,45,50.0,False,False,False,20.0,False,False,brown,heads,binacle,https://pokeapi.co/api/v2/evolution-chain/353/,,generation-vi
690,skrelp,691,4,225,50.0,False,False,False,20.0,False,False,brown,blob,,https://pokeapi.co/api/v2/evolution-chain/354/,,generation-vi
691,dragalge,692,4,55,50.0,False,False,False,20.0,False,False,brown,blob,skrelp,https://pokeapi.co/api/v2/evolution-chain/354/,,generation-vi
692,clauncher,693,4,225,50.0,False,False,False,15.0,False,False,blue,armor,,https://pokeapi.co/api/v2/evolution-chain/355/,,generation-vi
693,clawitzer,694,4,55,50.0,False,False,False,15.0,False,False,blue,squiggle,clauncher,https://pokeapi.co/api/v2/evolution-chain/355/,,generation-vi
694,helioptile,695,4,190,50.0,False,False,False,20.0,False,False,yellow,upright,,https://pokeapi.co/api/v2/evolution-chain/356/,,generation-vi
695,heliolisk,696,4,75,50.0,False,False,False,20.0,False,False,yellow,upright,helioptile,https://pokeapi.co/api/v2/evolution-chain/356/,,generation-vi
696,tyrunt,697,1,45,50.0,False,False,False,30.0,False,False,brown,upright,,https://pokeapi.co/api/v2/evolution-chain/357/,,generation-vi
697,tyrantrum,698,1,45,50.0,False,False,False,30.0,False,False,red,upright,tyrunt,https://pokeapi.co/api/v2/evolution-chain/357/,,generation-vi
698,amaura,699,1,45,50.0,False,False,False,30.0,False,False,blue,quadruped,,https://pokeapi.co/api/v2/evolution-chain/358/,,generation-vi
699,aurorus,700,1,45,50.0,False,False,False,30.0,False,False,blue,quadruped,amaura,https://pokeapi.co/api/v2/evolution-chain/358/,,generation-vi
700,sylveon,165,1,45,50.0,False,False,False,35.0,False,False,pink,quadruped,eevee,https://pokeapi.co/api/v2/evolution-chain/67/,,generation-vi
701,hawlucha,701,4,100,50.0,False,False,False,20.0,False,False,green,humanoid,,https://pokeapi.co/api/v2/evolution-chain/359/,,generation-vi
702,dedenne,702,4,180,50.0,False,False,False,20.0,False,False,yellow,upright,,https://pokeapi.co/api/v2/evolution-chain/360/,,generation-vi
703,carbink,703,-1,60,50.0,False,False,False,25.0,False,False,gray,ball,,https://pokeapi.co/api/v2/evolution-chain/361/,,generation-vi
704,goomy,704,4,45,35.0,False,False,False,40.0,False,False,purple,squiggle,,https://pokeapi.co/api/v2/evolution-chain/362/,,generation-vi
705,sliggoo,705,4,45,35.0,False,False,False,40.0,False,False,purple,squiggle,goomy,https://pokeapi.co/api/v2/evolution-chain/362/,,generation-vi
706,goodra,706,4,45,35.0,False,False,False,40.0,False,False,purple,upright,sliggoo,https://pokeapi.co/api/v2/evolution-chain/362/,,generation-vi
707,klefki,707,4,75,50.0,False,False,False,20.0,False,False,gray,ball,,https://pokeapi.co/api/v2/evolution-chain/363/,,generation-vi
708,phantump,708,4,120,50.0,False,False,False,20.0,False,False,brown,arms,,https://pokeapi.co/api/v2/evolution-chain/364/,,generation-vi
709,trevenant,709,4,60,50.0,False,False,False,20.0,False,False,brown,tentacles,phantump,https://pokeapi.co/api/v2/evolution-chain/364/,,generation-vi
710,pumpkaboo,710,4,120,50.0,False,False,False,20.0,False,False,brown,ball,,https://pokeapi.co/api/v2/evolution-chain/365/,,generation-vi
711,gourgeist,711,4,60,50.0,False,False,False,20.0,False,False,brown,blob,pumpkaboo,https://pokeapi.co/api/v2/evolution-chain/365/,,generation-vi
712,bergmite,712,4,190,50.0,False,False,False,20.0,False,False,blue,quadruped,,https://pokeapi.co/api/v2/evolution-chain/366/,,generation-vi
713,avalugg,713,4,55,50.0,False,False,False,20.0,False,False,blue,quadruped,bergmite,https://pokeapi.co/api/v2/evolution-chain/366/,,generation-vi
714,noibat,714,4,190,50.0,False,False,False,20.0,False,False,purple,wings,,https://pokeapi.co/api/v2/evolution-chain/367/,,generation-vi
715,noivern,715,4,45,50.0,False,False,False,20.0,False,False,purple,wings,noibat,https://pokeapi.co/api/v2/evolution-chain/367/,,generation-vi
716,xerneas,716,-1,45,0.0,False,True,False,120.0,False,True,blue,quadruped,,https://pokeapi.co/api/v2/evolution-chain/368/,,generation-vi
717,yveltal,717,-1,45,0.0,False,True,False,120.0,False,False,red,wings,,https://pokeapi.co/api/v2/evolution-chain/369/,,generation-vi
718,zygarde,718,-1,3,0.0,False,True,False,120.0,False,False,green,squiggle,,https://pokeapi.co/api/v2/evolution-chain/370/,,generation-vi
719,diancie,719,-1,3,50.0,False,False,True,25.0,False,True,pink,arms,,https://pokeapi.co/api/v2/evolution-chain/371/,,generation-vi
720,hoopa,720,-1,3,100.0,False,False,True,120.0,False,False,purple,arms,,https://pokeapi.co/api/v2/evolution-chain/372/,,generation-vi
721,volcanion,721,-1,3,100.0,False,False,True,120.0,False,False,brown,quadruped,,https://pokeapi.co/api/v2/evolution-chain/373/,,generation-vi
722,rowlet,722,1,45,50.0,False,False,False,15.0,False,False,brown,wings,,https://pokeapi.co/api/v2/evolution-chain/374/,,generation-vii
723,dartrix,723,1,45,50.0,False,False,False,15.0,False,False,brown,wings,rowlet,https://pokeapi.co/api/v2/evolution-chain/374/,,generation-vii
724,decidueye,724,1,45,50.0,False,False,False,15.0,False,False,brown,wings,dartrix,https://pokeapi.co/api/v2/evolution-chain/374/,,generation-vii
725,litten,725,1,45,50.0,False,False,False,15.0,False,False,red,quadruped,,https://pokeapi.co/api/v2/evolution-chain/375/,,generation-vii
726,torracat,726,1,45,50.0,False,False,False,15.0,False,False,red,quadruped,litten,https://pokeapi.co/api/v2/evolution-chain/375/,,generation-vii
727,incineroar,727,1,45,50.0,False,False,False,15.0,False,False,red,upright,torracat,https://pokeapi.co/api/v2/evolution-chain/375/,,generation-vii
728,popplio,728,1,45,50.0,False,False,False,15.0,False,False,blue,fish,,https://pokeapi.co/api/v2/evolution-chain/376/,,generation-vii
729,brionne,729,1,45,50.0,False,False,False,15.0,False,False,blue,fish,popplio,https://pokeapi.co/api/v2/evolution-chain/376/,,generation-vii
730,primarina,730,1,45,50.0,False,False,False,15.0,False,False,blue,fish,brionne,https://pokeapi.co/api/v2/evolution-chain/376/,,generation-vii
731,pikipek,731,4,255,70.0,False,False,False,15.0,False,False,black,wings,,https://pokeapi.co/api/v2/evolution-chain/377/,,generation-vii
732,trumbeak,732,4,120,70.0,False,False,False,15.0,False,False,black,wings,pikipek,https://pokeapi.co/api/v2/evolution-chain/377/,,generation-vii
733,toucannon,733,4,45,70.0,False,False,False,15.0,False,False,black,wings,trumbeak,https://pokeapi.co/api/v2/evolution-chain/377/,,generation-vii
734,yungoos,734,4,255,70.0,False,False,False,15.0,False,False,brown,quadruped,,https://pokeapi.co/api/v2/evolution-chain/378/,,generation-vii
735,gumshoos,735,4,127,70.0,False,False,False,15.0,False,False,brown,quadruped,yungoos,https://pokeapi.co/api/v2/evolution-chain/378/,,generation-vii
736,grubbin,736,4,255,50.0,False,False,False,15.0,False,False,gray,armor,,https://pokeapi.co/api/v2/evolution-chain/379/,,generation-vii
737,charjabug,737,4,120,50.0,False,False,False,15.0,False,False,green,squiggle,grubbin,https://pokeapi.co/api/v2/evolution-chain/379/,,generation-vii
738,vikavolt,738,4,45,50.0,False,False,False,15.0,False,False,blue,armor,charjabug,https://pokeapi.co/api/v2/evolution-chain/379/,,generation-vii
739,crabrawler,739,4,225,70.0,False,False,False,20.0,False,False,purple,armor,,https://pokeapi.co/api/v2/evolution-chain/380/,,generation-vii
740,crabominable,740,4,60,70.0,False,False,False,20.0,False,False,white,armor,crabrawler,https://pokeapi.co/api/v2/evolution-chain/380/,,generation-vii
741,oricorio,741,6,45,70.0,False,False,False,20.0,False,False,red,wings,,https://pokeapi.co/api/v2/evolution-chain/381/,,generation-vii
742,cutiefly,742,4,190,50.0,False,False,False,20.0,False,False,yellow,armor,,https://pokeapi.co/api/v2/evolution-chain/382/,,generation-vii
743,ribombee,743,4,75,50.0,False,False,False,20.0,False,False,yellow,bug-wings,cutiefly,https://pokeapi.co/api/v2/evolution-chain/382/,,generation-vii
744,rockruff,744,4,190,50.0,False,False,False,15.0,False,False,brown,quadruped,,https://pokeapi.co/api/v2/evolution-chain/383/,,generation-vii
745,lycanroc,745,4,90,50.0,False,False,False,15.0,False,False,brown,quadruped,rockruff,https://pokeapi.co/api/v2/evolution-chain/383/,,generation-vii
746,wishiwashi,746,4,60,50.0,False,False,False,15.0,False,False,blue,fish,,https://pokeapi.co/api/v2/evolution-chain/384/,,generation-vii
747,mareanie,747,4,190,50.0,False,False,False,20.0,False,False,blue,blob,,https://pokeapi.co/api/v2/evolution-chain/385/,,generation-vii
748,toxapex,748,4,75,50.0,False,False,False,20.0,False,False,blue,tentacles,mareanie,https://pokeapi.co/api/v2/evolution-chain/385/,,generation-vii
749,mudbray,749,4,190,50.0,False,False,False,20.0,False,False,brown,quadruped,,https://pokeapi.co/api/v2/evolution-chain/386/,,generation-vii
750,mudsdale,750,4,60,50.0,False,False,False,20.0,False,False,brown,quadruped,mudbray,https://pokeapi.co/api/v2/evolution-chain/386/,,generation-vii
751,dewpider,751,4,200,50.0,False,False,False,15.0,False,False,green,legs,,https://pokeapi.co/api/v2/evolution-chain/387/,,generation-vii
752,araquanid,752,4,100,50.0,False,False,False,15.0,False,False,green,armor,dewpider,https://pokeapi.co/api/v2/evolution-chain/387/,,generation-vii
753,fomantis,753,4,190,50.0,False,False,False,20.0,False,False,pink,upright,,https://pokeapi.co/api/v2/evolution-chain/388/,,generation-vii
754,lurantis,754,4,75,50.0,False,False,False,20.0,False,False,pink,humanoid,fomantis,https://pokeapi.co/api/v2/evolution-chain/388/,,generation-vii
