species_id,entry_number,pokedex_name
443,110,original-ulaula
443,307,updated-alola
443,128,updated-ulaula
443,116,crown-tundra
443,187,hisui
443,126,paldea
443,164,kitakami
444,444,national
444,110,original-sinnoh
444,110,extended-sinnoh
444,86,conquest-gallery
444,7,kalos-mountain
444,239,original-alola
444,111,original-ulaula
444,308,updated-alola
444,129,updated-ulaula
444,117,crown-tundra
444,188,hisui
444,127,paldea
444,165,kitakami
445,445,national
445,111,original-sinnoh
445,111,extended-sinnoh
445,87,conquest-gallery
445,8,kalos-mountain
445,240,original-alola
445,112,original-ulaula
445,309,updated-alola
445,130,updated-ulaula
445,118,crown-tundra
445,189,hisui
445,128,paldea
445,166,kitakami
446,446,national
446,112,original-sinnoh
446,112,extended-sinnoh
446,178,conquest-gallery
446,138,kalos-central
446,35,original-alola
446,35,original-melemele
446,42,updated-alola
446,42,updated-melemele
446,260,galar
446,172,crown-tundra
446,51,hisui
446,102,kitakami
447,447,national
447,115,original-sinnoh
447,115,extended-sinnoh
447,33,updated-unova
447,50,conquest-gallery
447,62,kalos-central
447,279,original-alola
447,94,original-poni
447,377,updated-alola
447,124,updated-poni
447,298,galar
447,134,crown-tundra
447,223,hisui
447,163,paldea
447,64,kitakami
448,448,national
448,116,original-sinnoh
448,116,extended-sinnoh
448,34,updated-unova
448,51,conquest-gallery
448,63,kalos-central
448,280,original-alola
448,95,original-poni
448,378,updated-alola
448,125,updated-poni
448,299,galar
448,135,crown-tundra
448,224,hisui
448,164,paldea
448,65,kitakami
449,449,national
449,122,original-sinnoh
449,122,extended-sinnoh
449,48,kalos-coastal
449,314,galar
449,107,hisui
449,265,paldea
450,450,national
450,123,original-sinnoh
450,123,extended-sinnoh
450,49,kalos-coastal
450,315,galar
450,108,hisui
450,266,paldea
451,451,national
451,127,original-sinnoh
451,127,extended-sinnoh
451,201,updated-unova
451,156,conquest-gallery
451,15,kalos-mountain
451,285,galar
451,50,isle-of-armor
451,148,hisui
452,452,national
452,128,original-sinnoh
452,128,extended-sinnoh
452,202,updated-unova
452,157,conquest-gallery
452,16,kalos-mountain
452,286,galar
452,51,isle-of-armor
452,149,hisui
453,453,national
453,129,original-sinnoh
453,129,extended-sinnoh
453,290,updated-unova
453,88,conquest-gallery
453,125,kalos-central
453,222,galar
453,82,isle-of-armor
453,99,hisui
453,175,paldea
454,454,national
454,130,original-sinnoh
454,130,extended-sinnoh
454,291,updated-unova
454,89,conquest-gallery
454,126,kalos-central
454,223,galar
454,83,isle-of-armor
454,100,hisui
454,176,paldea
455,455,national
455,131,original-sinnoh
455,131,extended-sinnoh
455,289,updated-unova
455,186,conquest-gallery
455,29,kalos-mountain
455,92,hisui
456,456,national
456,134,original-sinnoh
456,134,extended-sinnoh
456,108,original-alola
456,108,original-melemele
456,40,original-akala
456,55,original-ulaula
456,57,original-poni
456,131,updated-alola
456,131,updated-melemele
456,40,updated-akala
456,58,updated-ulaula
456,69,updated-poni
456,172,hisui
456,333,paldea
456,83,blueberry
457,457,national
457,135,original-sinnoh
457,135,extended-sinnoh
457,109,original-alola
457,109,original-melemele
457,41,original-akala
457,56,original-ulaula
457,58,original-poni
457,132,updated-alola
457,132,updated-melemele
457,41,updated-akala
457,59,updated-ulaula
457,70,updated-poni
457,173,hisui
457,334,paldea
457,84,blueberry
458,458,national
458,140,original-sinnoh
458,140,extended-sinnoh
458,233,updated-unova
458,139,kalos-coastal
458,145,updated-alola
458,145,updated-melemele
458,49,updated-akala
458,354,galar
458,46,isle-of-armor
458,164,hisui
459,459,national
459,142,original-sinnoh
459,142,extended-sinnoh
459,88,kalos-mountain
459,96,galar
459,31,crown-tundra
459,217,hisui
459,352,paldea
459,159,blueberry
460,460,national
460,143,original-sinnoh
460,143,extended-sinnoh
460,89,kalos-mountain
460,97,galar
460,32,crown-tundra
460,218,hisui
460,353,paldea
460,160,blueberry
461,461,national
461,145,original-sinnoh
461,145,extended-sinnoh
461,253,updated-unova
461,182,conquest-gallery
461,92,kalos-mountain
461,250,original-alola
461,122,original-ulaula
461,327,updated-alola
461,148,updated-ulaula
461,293,galar
461,29,crown-tundra
461,204,hisui
461,231,paldea
461,171,kitakami
462,462,national
462,180,extended-sinnoh
462,50,updated-unova
462,71,kalos-mountain
462,86,updated-hoenn
462,49,original-alola
462,49,original-melemele
462,27,original-ulaula
462,56,updated-alola
462,56,updated-melemele
462,27,updated-ulaula
462,107,isle-of-armor
462,179,hisui
462,211,paldea
462,118,blueberry
463,463,national
463,162,extended-sinnoh
463,181,updated-johto
463,285,updated-unova
463,135,kalos-mountain
463,376,updated-alola
463,123,updated-poni
463,55,isle-of-armor
463,126,hisui
464,464,national
464,188,extended-sinnoh
464,162,conquest-gallery
464,52,kalos-coastal
464,178,updated-hoenn
464,266,galar
464,185,isle-of-armor
464,122,hisui
464,7,blueberry
465,465,national
465,182,extended-sinnoh
465,183,updated-johto
465,218,updated-unova
465,81,isle-of-armor
465,96,hisui
466,466,national
466,199,extended-sinnoh
466,58,updated-unova
466,228,original-alola
466,100,original-ulaula
466,297,updated-alola
466,118,updated-ulaula
466,17,crown-tundra
466,184,hisui
466,12,blueberry
467,467,national
467,202,extended-sinnoh
467,55,updated-unova
467,168,original-alola
467,95,original-akala
467,202,updated-alola
467,103,updated-akala
467,20,crown-tundra
467,176,hisui
467,15,blueberry
468,468,national
468,175,extended-sinnoh
468,259,galar
468,129,hisui
469,469,national
469,184,extended-sinnoh
469,102,updated-johto
469,287,updated-unova
469,88,kalos-coastal
469,106,hisui
469,4,kitakami
470,470,national
470,169,extended-sinnoh
470,97,updated-unova
470,7,conquest-gallery
470,83,kalos-coastal
470,129,original-alola
470,56,original-akala
470,159,updated-alola
470,60,updated-akala
470,202,galar
470,81,crown-tundra
470,31,hisui
470,185,paldea
471,471,national
471,170,extended-sinnoh
471,98,updated-unova
471,8,conquest-gallery
471,84,kalos-coastal
471,130,original-alola
471,57,original-akala
471,160,updated-alola
471,61,updated-akala
471,203,galar
471,80,crown-tundra
471,32,hisui
471,186,paldea
472,472,national
472,154,extended-sinnoh
472,222,updated-unova
472,116,kalos-mountain
472,186,hisui
472,122,kitakami
473,473,national
473,205,extended-sinnoh
473,197,updated-johto
473,260,updated-unova
473,78,kalos-mountain
473,77,galar
473,9,crown-tundra
473,214,hisui
473,52,kitakami
474,474,national
474,194,extended-sinnoh
474,219,original-alola
474,91,original-ulaula
474,283,updated-alola
474,104,updated-ulaula
474,210,isle-of-armor
474,135,hisui
474,131,blueberry
475,475,national
475,160,extended-sinnoh
475,12,conquest-gallery
475,67,kalos-central
475,32,updated-hoenn
475,123,galar
475,37,isle-of-armor
475,104,hisui
475,65,paldea
475,60,kitakami
476,476,national
476,156,extended-sinnoh
476,165,updated-unova
476,94,kalos-coastal
476,62,updated-hoenn
476,199,original-alola
476,126,original-akala
476,255,updated-alola
476,156,updated-akala
476,191,hisui
476,108,kitakami
477,477,national
477,191,extended-sinnoh
477,71,conquest-gallery
477,155,updated-hoenn
477,137,galar
477,160,hisui
477,141,kitakami
478,478,national
478,208,extended-sinnoh
478,95,conquest-gallery
478,181,updated-hoenn
478,248,original-alola
478,120,original-ulaula
478,325,updated-alola
478,146,updated-ulaula
478,81,galar
478,27,crown-tundra
478,207,hisui
478,359,paldea
478,174,kitakami
479,479,national
479,152,extended-sinnoh
479,68,kalos-mountain
479,372,galar
479,194,hisui
479,310,paldea
479,41,blueberry
480,480,national
480,146,original-sinnoh
480,146,extended-sinnoh
480,225,hisui
481,481,national
481,147,original-sinnoh
481,147,extended-sinnoh
481,226,hisui
482,482,national
482,148,original-sinnoh
482,148,extended-sinnoh
482,227,hisui
483,483,national
483,149,original-sinnoh
483,149,extended-sinnoh
483,195,conquest-gallery
483,235,hisui
484,484,national
484,150,original-sinnoh
484,150,extended-sinnoh
484,236,hisui
485,485,national
485,228,hisui
486,486,national
486,229,hisui
487,487,national
487,210,extended-sinnoh
487,237,hisui
488,488,national
488,230,hisui
489,489,national
489,239,hisui
490,490,national
490,151,original-sinnoh
490,151,extended-sinnoh
490,240,hisui
491,491,national
491,242,hisui
492,492,national
492,241,hisui
493,493,national
493,199,conquest-gallery
493,238,hisui
494,494,national
494,0,original-unova
494,0,updated-unova
495,495,national
495,1,original-unova
495,1,updated-unova
495,118,conquest-gallery
495,200,blueberry
496,496,national
496,2,original-unova
496,2,updated-unova
496,119,conquest-gallery
496,201,blueberry
497,497,national
497,3,original-unova
497,3,updated-unova
497,120,conquest-gallery
497,202,blueberry
498,498,national
498,4,original-unova
498,4,updated-unova
498,121,conquest-gallery
498,203,blueberry
499,499,national
499,5,original-unova
499,5,updated-unova
499,122,conquest-gallery
499,204,blueberry
500,500,national
500,6,original-unova
500,6,updated-unova
500,123,conquest-gallery
500,205,blueberry
501,501,national
501,7,original-unova
501,7,updated-unova
501,106,conquest-gallery
501,7,hisui
501,206,blueberry
502,502,national
502,8,original-unova
502,8,updated-unova
502,107,conquest-gallery
502,8,hisui
502,207,blueberry
503,503,national
503,9,original-unova
503,9,updated-unova
503,108,conquest-gallery
503,9,hisui
503,208,blueberry
504,504,national
504,10,original-unova
504,10,updated-unova
504,46,kalos-mountain
505,505,national
505,11,original-unova
505,11,updated-unova
505,47,kalos-mountain
506,506,national
506,12,original-unova
506,22,updated-unova
506,120,original-alola
506,47,original-akala
506,150,updated-alola
506,51,updated-akala
506,113,isle-of-armor
507,507,national
507,13,original-unova
507,23,updated-unova
507,121,original-alola
507,48,original-akala
507,151,updated-alola
507,52,updated-akala
507,114,isle-of-armor
508,508,national
508,14,original-unova
508,24,updated-unova
508,122,original-alola
508,49,original-akala
508,152,updated-alola
508,53,updated-akala
508,115,isle-of-armor
509,509,national
509,15,original-unova
509,12,updated-unova
509,42,kalos-mountain
509,44,galar
510,510,national
510,16,original-unova
510,13,updated-unova
510,43,kalos-mountain
510,45,galar
511,511,national
511,17,original-unova
511,37,updated-unova
511,136,conquest-gallery
511,29,kalos-central
512,512,national
512,18,original-unova
512,38,updated-unova
512,137,conquest-gallery
512,30,kalos-central
513,513,national
513,19,original-unova
513,39,updated-unova
513,138,conquest-gallery
513,31,kalos-central
514,514,national
514,20,original-unova
514,40,updated-unova
514,139,conquest-gallery
514,32,kalos-central
515,515,national
515,21,original-unova
515,41,updated-unova
515,140,conquest-gallery
515,33,kalos-central
516,516,national
516,22,original-unova
516,42,updated-unova
516,141,conquest-gallery
516,34,kalos-central
517,517,national
517,23,original-unova
517,86,updated-unova
517,72,conquest-gallery
517,90,galar
518,518,national
518,24,original-unova
518,87,updated-unova
518,73,conquest-gallery
518,91,galar
519,519,national
519,25,original-unova
519,14,updated-unova
519,26,galar
520,520,national
520,26,original-unova
520,15,updated-unova
520,27,galar
521,521,national
521,27,original-unova
521,16,updated-unova
521,28,galar
522,522,national
522,28,original-unova
522,147,updated-unova
522,74,conquest-gallery
522,23,blueberry
523,523,national
523,29,original-unova
523,148,updated-unova
523,75,conquest-gallery
523,24,blueberry
524,524,national
524,30,original-unova
524,68,updated-unova
524,40,conquest-gallery
524,120,kalos-coastal
524,98,original-alola
524,98,original-melemele
524,48,original-poni
524,120,updated-alola
524,120,updated-melemele
524,60,updated-poni
524,168,galar
524,154,isle-of-armor
525,525,national
525,31,original-unova
525,69,updated-unova
525,41,conquest-gallery
525,121,kalos-coastal
525,99,original-alola
525,99,original-melemele
525,49,original-poni
525,121,updated-alola
525,121,updated-melemele
525,61,updated-poni
525,169,galar
525,155,isle-of-armor
526,526,national
526,32,original-unova
526,70,updated-unova
526,42,conquest-gallery
526,122,kalos-coastal
526,100,original-alola
526,100,original-melemele
526,50,original-poni
526,122,updated-alola
526,122,updated-melemele
526,62,updated-poni
526,170,galar
526,156,isle-of-armor
527,527,national
527,33,original-unova
527,66,updated-unova
527,55,kalos-coastal
527,174,galar
527,151,isle-of-armor
528,528,national
528,34,original-unova
528,67,updated-unova
528,56,kalos-coastal
528,175,galar
528,152,isle-of-armor
529,529,national
529,35,original-unova
529,76,updated-unova
529,152,conquest-gallery
529,166,galar
529,99,blueberry
530,530,national
530,36,original-unova
530,77,updated-unova
530,153,conquest-gallery
530,167,galar
530,100,blueberry
531,531,national
531,37,original-unova
531,36,updated-unova
531,185,conquest-gallery
531,123,kalos-central
531,21,crown-tundra
532,532,national
532,38,original-unova
532,73,updated-unova
532,101,conquest-gallery
532,93,kalos-mountain
532,171,galar
532,57,crown-tundra
532,85,kitakami
533,533,national
533,39,original-unova
533,74,updated-unova
533,102,conquest-gallery
533,94,kalos-mountain
533,172,galar
533,58,crown-tundra
533,86,kitakami
534,534,national
534,40,original-unova
534,75,updated-unova
534,103,conquest-gallery
534,95,kalos-mountain
534,173,galar
534,59,crown-tundra
534,87,kitakami
535,535,national
535,41,original-unova
535,228,updated-unova
535,132,galar
536,536,national
536,42,original-unova
536,229,updated-unova
536,133,galar
537,537,national
537,43,original-unova
537,230,updated-unova
537,134,galar
538,538,national
538,44,original-unova
538,267,updated-unova
538,97,kalos-coastal
538,248,galar
539,539,national
539,45,original-unova
539,268,updated-unova
539,98,kalos-coastal
539,249,galar
540,540,national
540,46,original-unova
540,17,updated-unova
540,124,conquest-gallery
540,13,kitakami
541,541,national
541,47,original-unova
541,18,updated-unova
541,125,conquest-gallery
541,14,kitakami
542,542,national
542,48,original-unova
542,19,updated-unova
542,126,conquest-gallery
542,15,kitakami
543,543,national
543,49,original-unova
543,43,updated-unova
543,31,conquest-gallery
543,120,kalos-central
543,74,isle-of-armor
544,544,national
544,50,original-unova
544,44,updated-unova
544,32,conquest-gallery
544,121,kalos-central
544,75,isle-of-armor
545,545,national
545,51,original-unova
545,45,updated-unova
545,33,conquest-gallery
545,122,kalos-central
545,76,isle-of-armor
546,546,national
546,52,original-unova
546,82,updated-unova
546,48,conquest-gallery
546,87,original-alola
546,87,original-melemele
546,47,original-ulaula
546,37,original-poni
546,105,updated-alola
546,105,updated-melemele
546,50,updated-ulaula
546,49,updated-poni
546,262,galar
546,168,crown-tundra
546,56,blueberry
547,547,national
547,53,original-unova
547,83,updated-unova
547,49,conquest-gallery
547,88,original-alola
547,88,original-melemele
547,48,original-ulaula
547,38,original-poni
547,106,updated-alola
547,106,updated-melemele
547,51,updated-ulaula
547,50,updated-poni
547,263,galar
547,169,crown-tundra
547,57,blueberry
548,548,national
548,54,original-unova
548,84,updated-unova
548,43,conquest-gallery
548,85,original-alola
548,85,original-melemele
548,45,original-ulaula
548,35,original-poni
548,103,updated-alola
548,103,updated-melemele
548,48,updated-ulaula
548,47,updated-poni
548,201,isle-of-armor
548,93,hisui
548,104,paldea
548,66,kitakami
549,549,national
549,55,original-unova
549,85,updated-unova
549,44,conquest-gallery
549,86,original-alola
549,86,original-melemele
549,46,original-ulaula
549,36,original-poni
549,104,updated-alola
549,104,updated-melemele
549,49,updated-ulaula
549,48,updated-poni
549,202,isle-of-armor
549,94,hisui
549,105,paldea
549,67,kitakami
550,550,national
550,56,original-unova
550,104,updated-unova
550,60,kalos-mountain
550,188,updated-alola
550,89,updated-akala
550,80,updated-ulaula
550,75,updated-poni
550,154,galar
550,64,crown-tundra
550,166,hisui
550,138,paldea
550,194,kitakami
551,551,national
551,57,original-unova
551,99,updated-unova
551,66,conquest-gallery
551,43,kalos-coastal
551,232,original-alola
551,104,original-ulaula
551,301,updated-alola
551,122,updated-ulaula
551,176,isle-of-armor
551,267,paldea
551,27,blueberry
552,552,national
552,58,original-unova
552,100,updated-unova
552,67,conquest-gallery
552,44,kalos-coastal
552,233,original-alola
552,105,original-ulaula
552,302,updated-alola
552,123,updated-ulaula
552,177,isle-of-armor
552,268,paldea
552,28,blueberry
553,553,national
553,59,original-unova
553,101,updated-unova
553,68,conquest-gallery
553,45,kalos-coastal
553,234,original-alola
553,106,original-ulaula
553,303,updated-alola
553,124,updated-ulaula
553,178,isle-of-armor
553,269,paldea
553,29,blueberry
554,554,national
554,60,original-unova
554,102,updated-unova
554,142,conquest-gallery
554,367,galar
554,103,crown-tundra
555,555,national
555,61,original-unova
555,103,updated-unova
555,143,conquest-gallery
555,368,galar
555,104,crown-tundra
556,556,national
556,62,original-unova
556,119,updated-unova
556,296,galar
557,557,national
557,63,original-unova
557,115,updated-unova
557,23,kalos-coastal
557,86,galar
557,122,isle-of-armor
558,558,national
558,64,original-unova
558,116,updated-unova
558,24,kalos-coastal
558,87,galar
558,123,isle-of-armor
559,559,national
559,65,original-unova
559,117,updated-unova
559,165,conquest-gallery
559,100,kalos-central
559,335,updated-alola
559,156,updated-ulaula
559,224,galar
559,161,isle-of-armor
559,121,blueberry
560,560,national
560,66,original-unova
560,118,updated-unova
560,166,conquest-gallery
560,101,kalos-central
560,336,updated-alola
560,157,updated-ulaula
560,225,galar
560,162,isle-of-armor
560,122,blueberry
561,561,national
561,67,original-unova
561,120,updated-unova
561,90,kalos-coastal
561,297,galar
562,562,national
562,68,original-unova
562,124,updated-unova
562,327,galar
563,563,national
563,69,original-unova
563,125,updated-unova
563,329,galar
564,564,national
564,70,original-unova
564,126,updated-unova
564,194,original-alola
564,121,original-akala
564,241,updated-alola
564,142,updated-akala
564,147,crown-tundra
565,565,national
565,71,original-unova
565,127,updated-unova
565,195,original-alola
565,122,original-akala
565,242,updated-alola
565,143,updated-akala
565,148,crown-tundra
566,566,national
566,72,original-unova
566,128,updated-unova
566,192,original-alola
566,119,original-akala
566,239,updated-alola
566,140,updated-akala
566,149,crown-tundra
567,567,national
567,73,original-unova
567,129,updated-unova
567,193,original-alola
567,120,original-akala
567,240,updated-alola
567,141,updated-akala
567,150,crown-tundra
568,568,national
568,74,original-unova
568,105,updated-unova
568,74,kalos-mountain
568,206,original-alola
568,78,original-ulaula
568,264,updated-alola
568,85,updated-ulaula
568,157,galar
569,569,national
569,75,original-unova
569,106,updated-unova
569,75,kalos-mountain
569,207,original-alola
569,79,original-ulaula
569,265,updated-alola
569,86,updated-ulaula
569,158,galar
570,570,national
570,76,original-unova
570,151,updated-unova
570,154,conquest-gallery
570,124,kalos-mountain
570,28,updated-alola
570,28,updated-melemele
570,12,updated-poni
570,87,isle-of-armor
570,219,hisui
570,228,paldea
571,571,national
571,77,original-unova
571,152,updated-unova
571,155,conquest-gallery
571,125,kalos-mountain
571,29,updated-alola
571,29,updated-melemele
571,13,updated-poni
571,88,isle-of-armor
571,220,hisui
571,229,paldea
572,572,national
572,78,original-unova
572,107,updated-unova
572,96,conquest-gallery
572,266,updated-alola
572,87,updated-ulaula
572,50,galar
572,111,blueberry
573,573,national
573,79,original-unova
573,108,updated-unova
573,97,conquest-gallery
573,267,updated-alola
573,88,updated-ulaula
573,51,galar
573,112,blueberry
574,574,national
574,80,original-unova
574,136,updated-unova
574,63,conquest-gallery
574,126,kalos-mountain
574,267,galar
574,51,crown-tundra
574,234,paldea
574,101,blueberry
575,575,national
575,81,original-unova
575,137,updated-unova
575,64,conquest-gallery
575,127,kalos-mountain
575,268,galar
575,52,crown-tundra
575,235,paldea
575,102,blueberry
576,576,national
576,82,original-unova
576,138,updated-unova
576,65,conquest-gallery
576,128,kalos-mountain
576,269,galar
576,53,crown-tundra
576,236,paldea
576,103,blueberry
577,577,national
577,83,original-unova
577,139,updated-unova
577,115,kalos-coastal
577,270,galar
577,54,crown-tundra
577,148,blueberry
578,578,national
578,84,original-unova
578,140,updated-unova
578,116,kalos-coastal
578,271,galar
578,55,crown-tundra
578,149,blueberry
579,579,national
579,85,original-unova
579,141,updated-unova
579,117,kalos-coastal
579,272,galar
579,56,crown-tundra
579,150,blueberry
580,580,national
580,86,original-unova
580,153,updated-unova
580,127,kalos-central
580,181,kitakami
581,581,national
581,87,original-unova
581,154,updated-unova
581,128,kalos-central
581,182,kitakami
582,582,national
582,88,original-unova
582,255,updated-unova
582,85,kalos-mountain
582,255,original-alola
582,127,original-ulaula
582,332,updated-alola
582,153,updated-ulaula
582,72,galar
582,22,crown-tundra
583,583,national
583,89,original-unova
583,256,updated-unova
583,86,kalos-mountain
583,256,original-alola
583,128,original-ulaula
583,333,updated-alola
583,154,updated-ulaula
583,73,galar
583,23,crown-tundra
584,584,national
584,90,original-unova
584,257,updated-unova
584,87,kalos-mountain
584,257,original-alola
584,129,original-ulaula
584,334,updated-alola
584,155,updated-ulaula
584,74,galar
584,24,crown-tundra
585,585,national
585,91,original-unova
585,159,updated-unova
585,190,paldea
585,38,blueberry
586,586,national
586,92,original-unova
586,160,updated-unova
586,191,paldea
586,39,blueberry
587,587,national
587,93,original-unova
587,144,updated-unova
587,180,conquest-gallery
587,86,kalos-coastal
587,274,original-alola
587,89,original-poni
587,364,updated-alola
587,111,updated-poni
587,102,isle-of-armor
588,588,national
588,94,original-unova
588,155,updated-unova
588,22,kalos-mountain
588,273,galar
588,66,isle-of-armor
588,95,crown-tundra
589,589,national
589,95,original-unova
589,156,updated-unova
589,23,kalos-mountain
589,274,galar
589,67,isle-of-armor
589,96,crown-tundra
590,590,national
590,96,original-unova
590,161,updated-unova
590,53,kalos-mountain
590,77,isle-of-armor
590,205,paldea
591,591,national
591,97,original-unova
591,162,updated-unova
591,54,kalos-mountain
591,78,isle-of-armor
591,206,paldea
592,592,national
592,98,original-unova
592,180,updated-unova
592,318,updated-alola
592,139,updated-ulaula
592,305,galar
592,192,isle-of-armor
593,593,national
593,99,original-unova
593,181,updated-unova
593,319,updated-alola
593,140,updated-ulaula
593,306,galar
593,193,isle-of-armor
594,594,national
594,100,original-unova
594,182,updated-unova
594,149,kalos-coastal
594,157,original-alola
594,84,original-akala
594,191,updated-alola
594,92,updated-akala
594,336,paldea
594,85,blueberry
595,595,national
595,101,original-unova
595,173,updated-unova
595,147,conquest-gallery
595,64,galar
595,93,crown-tundra
595,132,blueberry
596,596,national
596,102,original-unova
596,174,updated-unova
596,148,conquest-gallery
596,65,galar
596,94,crown-tundra
596,133,blueberry
597,597,national
597,103,original-unova
597,175,updated-unova
597,69,kalos-coastal
597,189,galar
597,179,crown-tundra
598,598,national
598,104,original-unova
598,176,updated-unova
598,70,kalos-coastal
598,190,galar
598,180,crown-tundra
599,599,national
599,105,original-unova
599,130,updated-unova
599,113,galar
600,600,national
600,106,original-unova
600,131,updated-unova
600,114,galar
601,601,national
601,107,original-unova
601,132,updated-unova
601,115,galar
602,602,national
602,108,original-unova
602,177,updated-unova
602,341,paldea
602,175,kitakami
602,134,blueberry
603,603,national
603,109,original-unova
603,178,updated-unova
603,342,paldea
603,176,kitakami
603,135,blueberry
604,604,national
604,110,original-unova
604,179,updated-unova
604,343,paldea
604,177,kitakami
604,136,blueberry
605,605,national
605,111,original-unova
605,188,updated-unova
605,275,updated-alola
605,96,updated-ulaula
605,277,galar
606,606,national
606,112,original-unova
606,189,updated-unova
606,276,updated-alola
606,97,updated-ulaula
606,278,galar
607,607,national
607,113,original-unova
607,190,updated-unova
607,37,conquest-gallery
607,65,kalos-mountain
607,287,galar
607,48,crown-tundra
607,146,kitakami
608,608,national
608,114,original-unova
608,191,updated-unova
608,38,conquest-gallery
608,66,kalos-mountain
608,288,galar
608,49,crown-tundra
608,147,kitakami
609,609,national
609,115,original-unova
609,192,updated-unova
609,39,conquest-gallery
609,67,kalos-mountain
609,289,galar
609,50,crown-tundra
609,148,kitakami
610,610,national
610,116,original-unova
610,183,updated-unova
610,144,conquest-gallery
610,148,kalos-central
610,324,galar
610,155,paldea
610,140,blueberry
611,611,national
611,117,original-unova
611,184,updated-unova
611,145,conquest-gallery
611,149,kalos-central
611,325,galar
611,156,paldea
611,141,blueberry
612,612,national
612,118,original-unova
612,185,updated-unova
612,146,conquest-gallery
612,150,kalos-central
612,326,galar
612,157,paldea
612,142,blueberry
613,613,national
613,119,original-unova
613,195,updated-unova
613,104,conquest-gallery
613,81,kalos-mountain
613,279,galar
613,121,crown-tundra
613,355,paldea
613,153,blueberry
614,614,national
614,120,original-unova
614,196,updated-unova
614,105,conquest-gallery
614,82,kalos-mountain
614,280,galar
614,122,crown-tundra
614,356,paldea
614,154,blueberry
615,615,national
615,121,original-unova
615,197,updated-unova
615,111,kalos-mountain
615,30,crown-tundra
615,360,paldea
616,616,national
616,122,original-unova
616,157,updated-unova
616,24,kalos-mountain
616,275,galar
616,64,isle-of-armor
616,97,crown-tundra
617,617,national
617,123,original-unova
617,158,updated-unova
617,25,kalos-mountain
617,276,galar
617,65,isle-of-armor
617,98,crown-tundra
618,618,national
618,124,original-unova
618,231,updated-unova
618,39,kalos-mountain
618,226,galar
619,619,national
619,125,original-unova
619,219,updated-unova
619,3,kalos-coastal
619,359,updated-alola
619,106,updated-poni
619,163,isle-of-armor
619,137,kitakami
620,620,national
620,126,original-unova
620,220,updated-unova
620,4,kalos-coastal
620,360,updated-alola
620,107,updated-poni
620,164,isle-of-armor
620,138,kitakami
621,621,national
621,127,original-unova
621,270,updated-unova
621,141,kalos-mountain
621,374,updated-alola
621,121,updated-poni
621,63,isle-of-armor
621,119,crown-tundra
622,622,national
622,128,original-unova
622,271,updated-unova
622,91,kalos-coastal
622,312,updated-alola
622,133,updated-ulaula
622,88,galar
622,153,crown-tundra
622,123,blueberry
623,623,national
623,129,original-unova
623,272,updated-unova
623,92,kalos-coastal
623,313,updated-alola
623,134,updated-ulaula
623,89,galar
623,154,crown-tundra
623,124,blueberry
624,624,national
624,130,original-unova
624,223,updated-unova
624,158,conquest-gallery
624,48,kalos-mountain
624,337,updated-alola
624,158,updated-ulaula
624,246,galar
624,29,isle-of-armor
624,367,paldea
624,186,kitakami
625,625,national
625,131,original-unova
625,224,updated-unova
625,159,conquest-gallery
625,49,kalos-mountain
625,338,updated-alola
625,159,updated-ulaula
625,247,galar
625,30,isle-of-armor
625,368,paldea
625,187,kitakami
626,626,national
626,132,original-unova
626,269,updated-unova
626,53,isle-of-armor
627,627,national
627,133,original-unova
627,109,updated-unova
627,169,conquest-gallery
627,75,original-alola
627,75,original-melemele
627,26,original-poni
627,89,updated-alola
627,89,updated-melemele
627,35,updated-poni
627,281,galar
627,179,isle-of-armor
627,221,hisui
627,365,paldea
627,32,blueberry
628,628,national
628,134,original-unova
628,110,updated-unova
628,170,conquest-gallery
628,76,original-alola
628,76,original-melemele
628,27,original-poni
628,90,updated-alola
628,90,updated-melemele
628,36,updated-poni
628,282,galar
628,180,isle-of-armor
628,222,hisui
628,366,paldea
628,33,blueberry
629,629,national
629,135,original-unova
629,111,updated-unova
629,77,original-alola
629,77,original-melemele
629,28,original-poni
629,91,updated-alola
629,91,updated-melemele
629,37,updated-poni
629,283,galar
629,181,isle-of-armor
629,127,kitakami
629,34,blueberry
630,630,national
630,136,original-unova
630,112,updated-unova
630,78,original-alola
630,78,original-melemele
630,29,original-poni
630,92,updated-alola
630,92,updated-melemele
630,38,updated-poni
630,284,galar
630,182,isle-of-armor
630,128,kitakami
630,35,blueberry
631,631,national
631,137,original-unova
631,193,updated-unova
631,105,kalos-mountain
631,317,galar
631,102,crown-tundra
632,632,national
632,138,original-unova
632,194,updated-unova
632,106,kalos-mountain
632,316,galar
632,101,crown-tundra
633,633,national
633,139,original-unova
633,273,updated-unova
633,90,conquest-gallery
633,142,kalos-mountain
633,386,galar
633,136,crown-tundra
633,370,paldea
634,634,national
634,140,original-unova
634,274,updated-unova
634,91,conquest-gallery
634,143,kalos-mountain
634,387,galar
634,137,crown-tundra
634,371,paldea
635,635,national
635,141,original-unova
635,275,updated-unova
635,92,conquest-gallery
635,144,kalos-mountain
635,388,galar
635,138,crown-tundra
635,372,paldea
636,636,national
636,142,original-unova
636,171,updated-unova
636,173,conquest-gallery
636,203,updated-alola
636,104,updated-akala
636,186,isle-of-armor
636,274,paldea
637,637,national
637,143,original-unova
637,172,updated-unova
637,174,conquest-gallery
637,204,updated-alola
637,105,updated-akala
637,187,isle-of-armor
637,275,paldea
638,638,national
638,144,original-unova
638,225,updated-unova
